Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points
2025.06.11 07:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,FL,33.6,0.177,-9.25,-7.5,EDGE,2,Trending,Tokyo,8
2025.06.11 08:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,33.6,0.177,+1.25,-12.4,EDGE,2,Trending,Tokyo-London,9
2025.06.11 09:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,33.6,0.177,+1.25,-2.5,EDGE,2,Trending,London,10
2025.06.11 10:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,33.6,0.177,+1.25,-6.9,EDGE,2,Trending,London,9
2025.06.11 11:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,32.4,0.082,+1.25,-17.1,EDGE,2,Trending,London,9
2025.06.11 12:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,32.4,0.082,-3.25,-12.1,EDGE,2,Trending,London,9
2025.06.11 13:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,32.4,0.082,-3.25,-2.2,EDGE,2,Trending,London-NewYork,8
2025.06.11 14:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,32.4,0.082,-3.25,-9.6,EDGE,2,Trending,London-NewYork,10
2025.06.11 15:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,28.6,0.058,-3.25,-24.3,EDGE,2,Trending,London-NewYork,7
2025.06.11 16:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,28.6,0.058,-4.25,17.1,EDGE,2,Trending,London-NewYork,9
2025.06.11 17:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,28.6,0.058,-4.25,-8.2,EDGE,2,Trending,New York,9
2025.06.11 18:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,28.6,0.058,-4.25,-4.9,EDGE,2,Trending,New York,9
2025.06.11 19:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.4,0.207,-4.25,-5.9,EDGE,2,Trending,New York,9
2025.06.11 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.4,0.207,-1.25,-9.1,EDGE,2,Trending,New York,7
2025.06.11 21:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.4,0.207,-1.25,-13.5,EDGE,2,Trending,New York,8
2025.06.11 22:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.4,0.207,-1.25,-36.6,EDGE,2,Trending,Off-Hours,10
2025.06.11 23:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.2,0.262,-1.25,-50.8,EDGE,2,Trending,Off-Hours,7
2025.06.12 00:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.2,0.262,-1.25,-44.1,EDGE,2,Trending,Tokyo,54
2025.06.12 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.2,0.262,-1.25,-33.6,EDGE,2,Trending,Tokyo,10
2025.06.12 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.2,0.262,-1.25,-26.9,EDGE,2,Trending,Tokyo,12
2025.06.12 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.1,0.325,-1.25,-20.4,EDGE,2,Trending,Tokyo,9
2025.06.12 04:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,25.1,0.325,-5.25,-37.9,EDGE,2,Trending,Tokyo,9
2025.06.12 05:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,25.1,0.325,-5.25,-60.9,EDGE,2,Trending,Tokyo,10
2025.06.12 06:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,25.1,0.325,-5.25,-52.0,EDGE,2,Trending,Tokyo,10
2025.06.12 07:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,27.9,0.516,-5.25,-38.5,EDGE,2,Trending,Tokyo,6
2025.06.12 08:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,27.9,0.516,-7.25,-59.5,EDGE,2,Trending,Tokyo-London,9
2025.06.12 09:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,27.9,0.516,-7.25,-44.4,EDGE,2,Trending,London,8
2025.06.12 10:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,27.9,0.516,-7.25,-51.5,EDGE,2,Trending,London,9
2025.06.12 11:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,31.2,0.419,-7.25,-70.3,EDGE,2,Trending,London,9
2025.06.12 12:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,FL,31.2,0.419,-7.25,-30.5,EDGE,2,Trending,London,10
2025.06.12 13:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,31.2,0.419,-7.25,-46.4,EDGE,2,Trending,London-NewYork,10
2025.06.12 14:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,31.2,0.419,-7.25,-15.7,EDGE,2,Trending,London-NewYork,6
2025.06.12 15:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,29.9,0.419,-7.25,-19.9,EDGE,2,Trending,London-NewYork,9
2025.06.12 16:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,29.9,0.419,-4.25,-11.2,EDGE,2,Trending,London-NewYork,8
2025.06.12 17:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,29.9,0.419,-4.25,-28.2,EDGE,2,Trending,New York,6
2025.06.12 18:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,29.9,0.419,-4.25,-18.1,EDGE,2,Trending,New York,8
2025.06.12 19:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,28.8,0.407,-4.25,-21.1,EDGE,2,Trending,New York,9
2025.06.12 20:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,FL,28.8,0.407,-6.25,-22.1,EDGE,2,Trending,New York,11
2025.06.12 21:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,28.8,0.407,-6.25,-27.9,EDGE,2,Trending,New York,10
2025.06.12 22:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,28.8,0.407,-6.25,-20.8,EDGE,2,Trending,Off-Hours,9
2025.06.12 23:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,27.8,0.323,-6.25,-20.8,EDGE,2,Trending,Off-Hours,10
2025.06.13 00:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,27.8,0.323,-6.25,-15.1,EDGE,2,Trending,Tokyo,41
2025.06.13 01:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,27.8,0.323,-6.25,-19.4,EDGE,2,Trending,Tokyo,16
2025.06.13 02:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,27.8,0.323,-6.25,-14.2,EDGE,2,Trending,Tokyo,11
2025.06.13 03:00,BUY,Yellow,Yellow,Red,Red,Yellow,OK,FL,30.4,0.560,-6.25,-34.8,BREAK,2,Trending,Tokyo,8
2025.06.13 04:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,FL,30.4,0.560,-5.25,-94.7,EDGE,2,Trending,Tokyo,5
2025.06.13 05:00,BUY,Yellow,Yellow,Red,Red,Yellow,OK,FL,30.4,0.560,-5.25,-81.3,BREAK,2,Trending,Tokyo,9
2025.06.13 06:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,FL,30.4,0.560,-5.25,-88.2,EDGE,2,Trending,Tokyo,7
2025.06.13 07:00,BUY,Yellow,Red,Red,Red,Yellow,OK,FL,33.3,0.497,-5.25,-73.6,BREAK,2,Trending,Tokyo,8
2025.06.13 08:00,BUY,Yellow,Red,Red,Red,Red,OK,FL,33.3,0.497,-9.25,-75.6,BREAK,2,Trending,Tokyo-London,6
2025.06.13 09:00,BUY,Yellow,Red,Red,Red,Red,OK,FL,33.3,0.497,-9.25,-71.4,BREAK,2,Trending,London,10
2025.06.13 10:00,BUY,Yellow,Red,Red,Red,Red,OK,FL,33.3,0.497,-9.25,-71.2,BREAK,2,Trending,London,7
2025.06.13 11:00,BUY,Yellow,Red,Yellow,Red,Yellow,OK,FL,35.7,0.426,-9.25,-68.6,EDGE,2,Trending,London,8
2025.06.13 12:00,BUY,Yellow,Red,Yellow,Red,Yellow,OK,FL,35.7,0.426,-5.25,-56.0,EDGE,2,Trending,London,8
2025.06.13 13:00,BUY,Yellow,Red,Red,Red,Yellow,OK,FL,35.7,0.426,-5.25,-57.3,BREAK,2,Trending,London-NewYork,6
2025.06.13 14:00,BUY,Yellow,Red,Red,Red,Yellow,OK,FL,35.7,0.426,-5.25,-72.4,BREAK,2,Trending,London-NewYork,9
2025.06.13 15:00,BUY,Yellow,Red,Red,Red,Yellow,OK,FL,38.5,0.485,-5.25,-58.2,BREAK,2,Trending,London-NewYork,7
2025.06.13 16:00,BUY,Yellow,Red,Red,Yellow,Yellow,OK,FL,38.5,0.485,-1.00,-65.6,BREAK,2,Trending,London-NewYork,8
2025.06.13 17:00,BUY,Red,Red,Yellow,Yellow,Yellow,OK,FL,38.5,0.485,-1.00,-49.6,EDGE,2,Trending,New York,5
2025.06.13 18:00,BUY,Red,Red,Yellow,Yellow,Yellow,OK,FL,38.5,0.485,-1.00,-42.8,EDGE,2,Trending,New York,9
2025.06.13 19:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,39.1,0.288,-1.00,-36.1,EDGE,2,Trending,New York,8
2025.06.13 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,39.1,0.288,-3.25,-23.5,EDGE,2,Trending,New York,11
2025.06.13 21:00,BUY,Yellow,Yellow,Red,Yellow,Green,OK,FL,39.1,0.288,-3.25,-41.6,BREAK,2,Trending,New York,10
2025.06.13 22:00,BUY,Yellow,Yellow,Red,Yellow,Green,OK,FL,39.1,0.288,-3.25,-60.1,BREAK,2,Trending,Off-Hours,8
2025.06.13 23:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,FL,40.5,0.496,-3.25,-81.7,EDGE,2,Trending,Off-Hours,101
2025.06.16 00:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,FL,40.5,0.496,+1.25,-75.7,EDGE,2,Trending,Tokyo,86
2025.06.16 01:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,FL,40.5,0.496,+1.25,-62.2,EDGE,2,Trending,Tokyo,33
2025.06.16 02:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,FL,40.5,0.496,+1.25,-60.8,EDGE,2,Trending,Tokyo,12
2025.06.16 03:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,FL,41.6,0.363,+1.25,-49.4,EDGE,2,Trending,Tokyo,9
2025.06.16 04:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,FL,41.6,0.363,+1.25,-44.9,EDGE,2,Trending,Tokyo,8
2025.06.16 05:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,FL,41.6,0.363,+1.25,-55.3,EDGE,2,Trending,Tokyo,10
2025.06.16 06:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,FL,41.6,0.363,+1.25,-55.7,EDGE,2,Trending,Tokyo,8
2025.06.16 07:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,43.7,0.320,+1.25,-55.0,EDGE,2,Trending,Tokyo,8
2025.06.16 08:00,BUY,Red,Yellow,Yellow,Red,Yellow,Active,FL,43.7,0.320,-7.25,-43.6,EDGE,2,Trending,Tokyo-London,7
2025.06.16 09:00,BUY,Red,Yellow,Yellow,Red,Yellow,Active,FL,43.7,0.320,-7.25,-29.5,EDGE,2,Trending,London,7
2025.06.16 10:00,BUY,Red,Yellow,Yellow,Red,Yellow,Active,FL,43.7,0.320,-7.25,-19.8,EDGE,2,Trending,London,4
2025.06.16 11:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,38.4,0.189,-7.25,-21.4,EDGE,2,Trending,London,7
2025.06.16 12:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,38.4,0.189,+6.25,-13.5,EDGE,2,Trending,London,10
2025.06.16 13:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,38.4,0.189,+6.25,-10.4,EDGE,2,Trending,London-NewYork,8
2025.06.16 14:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,38.4,0.189,+6.25,-11.4,EDGE,2,Trending,London-NewYork,10
2025.06.16 15:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,36.0,0.073,+6.25,-2.5,EDGE,2,Trending,London-NewYork,8
2025.06.16 16:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,36.0,0.073,-1.75,-5.0,EDGE,2,Trending,London-NewYork,8
2025.06.16 17:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,36.0,0.073,-1.75,19.2,EDGE,2,Trending,New York,7
2025.06.16 18:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,36.0,0.073,-1.75,19.0,EDGE,2,Trending,New York,8
2025.06.16 19:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,36.3,0.022,-1.75,-1.1,EDGE,2,Trending,New York,9
2025.06.16 20:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,36.3,0.022,+2.25,22.0,EDGE,2,Trending,New York,10
2025.06.16 21:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,36.3,0.022,+2.25,3.9,EDGE,2,Trending,New York,10
2025.06.16 22:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,36.3,0.022,+2.25,-1.7,EDGE,2,Trending,Off-Hours,9
2025.06.16 23:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,36.7,0.132,+2.25,-15.4,EDGE,2,Trending,Off-Hours,9
2025.06.17 00:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,36.7,0.132,+2.25,-30.5,EDGE,2,Trending,Tokyo,116
2025.06.17 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,36.7,0.132,+2.25,-16.2,EDGE,2,Trending,Tokyo,17
2025.06.17 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,36.7,0.132,+2.25,-31.6,EDGE,2,Trending,Tokyo,10
2025.06.17 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,32.0,0.146,+2.25,-40.4,EDGE,2,Trending,Tokyo,4
2025.06.17 04:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,32.0,0.146,+0.25,-33.1,EDGE,2,Trending,Tokyo,7
2025.06.17 05:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,32.0,0.146,+0.25,-10.3,EDGE,2,Trending,Tokyo,8
2025.06.17 06:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,32.0,0.146,+0.25,-3.6,EDGE,2,Trending,Tokyo,9
2025.06.17 07:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,30.0,0.054,+0.25,1.3,EDGE,2,Trending,Tokyo,10
2025.06.17 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,30.0,0.054,+2.50,6.7,EDGE,2,Trending,Tokyo-London,9
2025.06.17 09:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,30.0,0.054,+2.50,-1.3,EDGE,2,Trending,London,9
2025.06.17 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,30.0,0.054,+2.50,18.1,EDGE,2,Trending,London,5
2025.06.17 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,30.1,0.167,+2.50,4.3,EDGE,2,Trending,London,9
2025.06.17 12:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,30.1,0.167,+2.50,-10.3,EDGE,2,Trending,London,3
2025.06.17 13:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,30.1,0.167,+2.50,-31.1,EDGE,2,Trending,London-NewYork,9
2025.06.17 14:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,30.1,0.167,+2.50,-8.3,EDGE,2,Trending,London-NewYork,8
2025.06.17 15:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.5,0.115,+2.50,-12.0,EDGE,2,Trending,London-NewYork,7
2025.06.17 16:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,27.5,0.115,-5.00,-24.8,EDGE,2,Trending,London-NewYork,8
2025.06.17 17:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.5,0.115,-5.00,7.1,EDGE,2,Trending,New York,8
2025.06.17 18:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,27.5,0.115,-5.00,-45.5,EDGE,2,Trending,New York,7
2025.06.17 19:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,23.9,0.014,-5.00,-37.2,EDGE,2,Trending,New York,8
2025.06.17 20:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,23.9,0.014,-7.00,-51.2,EDGE,2,Trending,New York,9
2025.06.17 21:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,23.9,0.014,-7.00,-65.8,EDGE,2,Trending,New York,8
2025.06.17 22:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,FL,23.9,0.014,-7.00,-57.3,EDGE,2,Trending,Off-Hours,6
2025.06.17 23:00,BUY,Red,Green,Yellow,Red,Yellow,OK,FL,22.4,0.125,-7.00,-48.2,EDGE,2,Trending,Off-Hours,9
2025.06.18 00:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,22.4,0.125,+0.00,-21.1,EDGE,2,Trending,Tokyo,70
2025.06.18 01:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,22.4,0.125,+0.00,-13.2,EDGE,2,Trending,Tokyo,26
2025.06.18 02:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,22.4,0.125,+0.00,-20.5,EDGE,2,Trending,Tokyo,9
2025.06.18 03:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,19.6,0.075,+0.00,4.3,EDGE,2,Trending,Tokyo,7
2025.06.18 04:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,19.6,0.075,-7.00,-3.4,EDGE,2,Trending,Tokyo,6
2025.06.18 05:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,19.6,0.075,-7.00,-2.2,EDGE,2,Trending,Tokyo,8
2025.06.18 06:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,19.6,0.075,-7.00,-1.5,EDGE,2,Trending,Tokyo,9
2025.06.18 07:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,FL,19.7,0.378,-7.00,0.9,EDGE,2,Trending,Tokyo,9
2025.06.18 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,19.7,0.378,+0.00,24.9,EDGE,2,Trending,Tokyo-London,11
2025.06.18 09:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,19.7,0.378,+0.00,15.7,EDGE,2,Trending,London,9
2025.06.18 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,19.7,0.378,+0.00,27.7,EDGE,2,Trending,London,7
2025.06.18 11:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,21.2,0.304,+0.00,2.7,EDGE,2,Trending,London,8
2025.06.18 12:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,21.2,0.304,+0.00,8.6,EDGE,2,Trending,London,8
2025.06.18 13:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,21.2,0.304,+0.00,9.4,EDGE,2,Trending,London-NewYork,8
2025.06.18 14:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,21.2,0.304,+0.00,-18.4,EDGE,2,Trending,London-NewYork,7
2025.06.18 15:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,20.0,0.274,+0.00,5.2,EDGE,2,Trending,London-NewYork,10
2025.06.18 16:00,BUY,Red,Green,Yellow,Green,Green,OK,FL,20.0,0.274,+6.50,-14.5,EDGE,2,Trending,London-NewYork,10
2025.06.18 17:00,BUY,Red,Green,Green,Green,Green,OK,FL,20.0,0.274,+6.50,5.8,OK,2,Trending,New York,8
2025.06.18 18:00,BUY,Red,Green,Green,Green,Green,OK,FL,20.0,0.274,+6.50,75.5,OK,2,Trending,New York,8
2025.06.18 19:00,BUY,Red,Green,Green,Green,Green,OK,FL,21.2,0.330,+6.50,71.7,OK,2,Trending,New York,6
2025.06.18 20:00,BUY,Red,Green,Green,Green,Green,OK,FL,21.2,0.330,+6.50,47.5,OK,2,Trending,New York,10
2025.06.18 21:00,BUY,Red,Green,Yellow,Green,Green,OK,FL,21.2,0.330,+6.50,43.1,EDGE,2,Trending,New York,7
2025.06.18 22:00,BUY,Red,Green,Green,Green,Green,OK,FL,21.2,0.330,+6.50,26.0,OK,2,Trending,Off-Hours,5
2025.06.18 23:00,BUY,Red,Green,Yellow,Green,Green,OK,FL,22.4,0.299,+6.50,43.2,EDGE,2,Trending,Off-Hours,7
2025.06.19 00:00,BUY,Red,Green,Yellow,Green,Green,OK,FL,22.4,0.299,+6.50,37.8,EDGE,2,Trending,Tokyo,67
2025.06.19 01:00,BUY,Red,Green,Yellow,Green,Green,OK,FL,22.4,0.299,+6.50,26.5,EDGE,2,Trending,Tokyo,20
2025.06.19 02:00,BUY,Red,Green,Yellow,Green,Green,OK,FL,22.4,0.299,+6.50,32.8,EDGE,2,Trending,Tokyo,10
2025.06.19 03:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,FL,23.5,0.149,+6.50,30.6,EDGE,2,Trending,Tokyo,8
2025.06.19 04:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,FL,23.5,0.149,+6.50,11.8,EDGE,2,Trending,Tokyo,10
2025.06.19 05:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,FL,23.5,0.149,+6.50,-12.0,EDGE,2,Trending,Tokyo,9
2025.06.19 06:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,23.5,0.149,+6.50,-8.4,EDGE,2,Trending,Tokyo,8
2025.06.19 07:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,FL,20.5,0.219,+6.50,11.1,EDGE,2,Trending,Tokyo,8
2025.06.19 08:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,20.5,0.219,+1.50,-2.9,EDGE,2,Trending,Tokyo-London,9
2025.06.19 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,20.5,0.219,+1.50,-45.9,EDGE,2,Trending,London,9
2025.06.19 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,20.5,0.219,+1.50,-29.7,EDGE,2,Trending,London,6
2025.06.19 11:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,20.0,0.170,+1.50,-42.4,EDGE,2,Trending,London,9
2025.06.19 12:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,20.0,0.170,+1.00,-30.7,EDGE,2,Trending,London,9
2025.06.19 13:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,20.0,0.170,+1.00,-48.9,EDGE,2,Trending,London-NewYork,8
2025.06.19 14:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,20.0,0.170,+1.00,-52.3,EDGE,2,Trending,London-NewYork,12
2025.06.19 15:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,21.2,0.030,+1.00,-44.5,EDGE,2,Trending,London-NewYork,8
2025.06.19 16:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,21.2,0.030,+1.00,-44.3,EDGE,2,Trending,London-NewYork,9
2025.06.19 17:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,21.2,0.030,+1.00,-42.3,EDGE,2,Trending,New York,10
2025.06.19 18:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,21.2,0.030,+1.00,-37.3,EDGE,2,Trending,New York,6
2025.06.19 19:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,FL,22.3,0.032,+1.00,-36.9,EDGE,2,Trending,New York,8
2025.06.19 20:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,22.3,0.032,+1.00,-46.5,EDGE,2,Trending,New York,11
2025.06.19 21:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,22.3,0.032,+1.00,-10.9,EDGE,2,Trending,New York,9
2025.06.19 22:00,BUY,Red,Green,Yellow,Yellow,Green,OK,FL,22.3,0.032,+1.00,-14.7,EDGE,2,Trending,Off-Hours,7
2025.06.19 23:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,21.0,0.105,+1.00,-21.7,EDGE,2,Trending,Off-Hours,10
2025.06.20 00:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,21.0,0.105,-1.25,-11.2,EDGE,2,Trending,Tokyo,46
2025.06.20 01:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,21.0,0.105,-1.25,-24.2,EDGE,2,Trending,Tokyo,29
2025.06.20 02:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,21.0,0.105,-1.25,-5.5,EDGE,2,Trending,Tokyo,8
2025.06.20 03:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,19.0,0.243,-1.25,-2.8,EDGE,2,Trending,Tokyo,8
2025.06.20 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,19.0,0.243,-2.25,-4.4,EDGE,2,Trending,Tokyo,6
2025.06.20 05:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,19.0,0.243,-2.25,-23.3,EDGE,2,Trending,Tokyo,7
2025.06.20 06:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,19.0,0.243,-2.25,-3.4,EDGE,2,Trending,Tokyo,8
2025.06.20 07:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,17.6,0.209,-2.25,7.4,EDGE,2,Trending,Tokyo,9
2025.06.20 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,17.6,0.209,+2.25,5.2,EDGE,2,Trending,Tokyo-London,8
2025.06.20 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,17.6,0.209,+2.25,9.9,EDGE,2,Trending,London,7
2025.06.20 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,17.6,0.209,+2.25,-19.6,EDGE,2,Trending,London,9
2025.06.20 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,FL,16.4,0.127,+2.25,4.3,EDGE,2,Trending,London,7
2025.06.20 12:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,16.4,0.127,+6.25,-1.0,EDGE,2,Trending,London,8
2025.06.20 13:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,16.4,0.127,+6.25,10.0,EDGE,2,Trending,London-NewYork,9
2025.06.20 14:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,16.4,0.127,+6.25,7.4,EDGE,2,Trending,London-NewYork,9
2025.06.20 15:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,18.3,0.124,+6.25,9.6,EDGE,2,Trending,London-NewYork,7
2025.06.20 16:00,BUY,Red,Yellow,Yellow,Green,Green,OK,FL,18.3,0.124,+6.25,27.3,EDGE,2,Trending,London-NewYork,8
2025.06.20 17:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,FL,18.3,0.124,+6.25,-2.4,EDGE,2,Trending,New York,4
