Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,AUDCAD_l_Rule
2026.06.09 06:00,BUY,Red,Red,Yellow,Yellow,Yellow,OK,Green,Range,0.737,Normal,0.563,UP,49.6,0.472,+2.50,4.3,EDGE,4,Trending,Tokyo,12,Stop
2026.06.09 07:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.515,DN,46.1,0.388,+0.25,24.2,EDGE,4,Trending,Tokyo,13,Stop
2026.06.09 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.104,UP,46.1,0.388,-2.25,18.8,EDGE,4,Trending,Tokyo-London,12,Stop
2026.06.09 09:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.262,DN,46.1,0.388,-2.25,23.1,EDGE,4,Trending,London,10,Stop
2026.06.09 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.726,UP,46.1,0.388,-2.25,7.2,EDGE,4,Trending,London,11,Stop
2026.06.09 11:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,0.721,FL,41.6,0.377,-2.25,9.1,EDGE,4,Trending,London,10,Stop
2026.06.09 12:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.434,FL,41.6,0.377,+0.00,3.6,EDGE,4,Trending,London,15,Stop
2026.06.09 13:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,0.927,DN,41.6,0.377,+0.00,15.3,EDGE,4,Trending,London-NewYork,12,Stop
2026.06.09 14:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,0.677,FL,41.6,0.377,+0.00,11.2,EDGE,4,Trending,London-NewYork,13,Stop
2026.06.09 15:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,0.580,FL,38.7,0.406,-2.25,10.5,EDGE,4,Trending,London-NewYork,11,Stop
2026.06.09 16:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.192,FL,38.7,0.406,-2.25,8.1,EDGE,4,Trending,London-NewYork,15,Run
2026.06.09 17:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.514,FL,38.7,0.406,-2.25,-0.5,EDGE,4,Trending,New York,12,Run
2026.06.09 18:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.148,UP,38.7,0.406,-2.25,-18.1,EDGE,4,Trending,New York,10,Run
2026.06.09 19:00,BUY,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Range,0.737,Normal,1.652,UP,38.8,0.476,-2.25,-36.1,EDGE,3,Trending,New York,9,Run
2026.06.09 20:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.245,DN,38.8,0.476,+0.00,-14.0,EDGE,4,Trending,New York,12,Run
2026.06.09 21:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.114,DN,38.8,0.476,+0.00,-3.9,EDGE,4,Trending,New York,15,Run
2026.06.09 22:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.737,Normal,1.377,UP,38.8,0.476,+0.00,-20.5,EDGE,4,Trending,Off-Hours,13,Run
2026.06.09 23:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.795,Normal,0.666,UP,39.0,0.345,-2.25,-21.0,EDGE,3,Trending,Off-Hours,14,Run
2026.06.10 00:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.795,Normal,1.101,FL,39.0,0.345,-2.25,-25.1,EDGE,3,Trending,Tokyo,118,Run
2026.06.10 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.795,Normal,0.603,FL,39.0,0.345,-2.25,-24.4,EDGE,3,Trending,Tokyo,70,Run
2026.06.10 02:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.795,Normal,1.444,DN,39.0,0.345,-2.25,-10.6,EDGE,3,Trending,Tokyo,14,Run
2026.06.10 03:00,BUY,Green,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.795,Normal,0.996,DN,40.3,0.206,-5.25,-5.1,EDGE,4,Trending,Tokyo,18,Run
2026.06.10 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.795,Normal,0.835,FL,40.3,0.206,-3.00,-6.5,EDGE,4,Trending,Tokyo,17,Run
2026.06.10 05:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.795,Normal,1.428,UP,40.3,0.206,-3.00,-17.4,EDGE,3,Trending,Tokyo,10,Run
2026.06.10 06:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.795,Normal,0.842,FL,40.3,0.206,-3.00,-8.3,EDGE,3,Trending,Tokyo,13,Run
2026.06.10 07:00,BUY,Red,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.795,Normal,1.338,UP,41.4,0.175,-3.00,-25.4,EDGE,3,Trending,Tokyo,10,Run
2026.06.10 08:00,BUY,Red,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.795,Normal,1.009,UP,41.4,0.175,-3.00,-25.1,EDGE,3,Trending,Tokyo-London,12,Run
2026.06.10 09:00,BUY,Red,Green,Red,Yellow,Yellow,OK,Green,Range,0.795,Normal,1.608,UP,41.4,0.175,-3.00,-28.2,BREAK,3,Trending,London,10,Run
2026.06.10 10:00,BUY,Red,Green,Red,Yellow,Yellow,OK,Green,Range,0.795,Normal,0.993,UP,41.4,0.175,-3.00,-29.5,BREAK,3,Trending,London,13,Run
2026.06.10 11:00,BUY,Red,Red,Red,Yellow,Orange,OK,Green,Range,0.795,Normal,1.473,UP,44.3,0.432,-3.00,-50.4,BREAK,3,Trending,London,14,Run
2026.06.10 12:00,BUY,Red,Red,Red,Yellow,Orange,OK,Green,Range,0.795,Normal,0.790,UP,44.3,0.432,-5.00,-50.6,BREAK,3,Trending,London,11,Run
2026.06.10 13:00,BUY,Green,Red,Red,Yellow,Orange,OK,Green,Range,0.795,Normal,1.407,DN,44.3,0.432,-5.00,-39.4,BREAK,3,Trending,London-NewYork,12,Run
2026.06.10 14:00,BUY,Red,Red,Red,Yellow,Orange,OK,Green,Range,0.795,Normal,1.346,UP,44.3,0.432,-5.00,-58.0,BREAK,3,Trending,London-NewYork,10,Run
2026.06.10 15:00,BUY,Green,Yellow,Red,Yellow,Yellow,OK,Green,Range,0.795,Normal,1.497,DN,47.6,0.325,-5.00,-26.2,BREAK,3,Trending,London-NewYork,13,Run
2026.06.10 16:00,BUY,Green,Yellow,Red,Red,Orange,Active,Green,Range,0.795,Normal,1.179,DN,47.6,0.325,-7.25,-8.5,BREAK,3,Trending,London-NewYork,10,Run
2026.06.10 17:00,BUY,Red,Yellow,Red,Red,Red,Active,Green,Range,0.795,Normal,0.906,UP,47.6,0.325,-7.25,-12.9,BREAK,3,Trending,New York,10,Close
2026.06.10 18:00,BUY,Green,Yellow,Red,Red,Orange,Active,Green,Range,0.795,Warning,1.222,DN,47.6,0.325,-7.25,-12.8,BREAK,3,Trending,New York,11,Close
2026.06.10 19:00,BUY,Yellow,Red,Red,Red,Red,Active,Green,Range,0.795,Warning,1.005,FL,49.7,0.369,-7.25,-16.9,BREAK,3,Trending,New York,12,Close
2026.06.10 20:00,BUY,Yellow,Red,Red,Red,Red,Active,Green,Range,0.795,Normal,0.870,FL,49.7,0.369,-7.25,-17.7,BREAK,3,Trending,New York,14,Close
2026.06.10 21:00,BUY,Red,Red,Red,Red,Red,Active,Green,Range,0.795,Warning,1.370,UP,49.7,0.369,-7.25,-25.2,BREAK,3,Trending,New York,14,Close
2026.06.10 22:00,BUY,Red,Red,Red,Red,Red,Active,Green,Range,0.795,Normal,0.834,UP,49.7,0.369,-7.25,-36.4,BREAK,3,Trending,Off-Hours,15,Close
2026.06.10 23:00,BUY,Red,Red,Yellow,Red,Red,Active,Green,Range,0.794,Warning,1.258,UP,52.2,0.612,-7.25,-42.7,EDGE,3,Trending,Off-Hours,13,Close
2026.06.11 00:00,BUY,Red,Red,Yellow,Red,Red,Active,Green,Range,0.794,Spike,1.602,UP,52.2,0.612,-7.25,-40.7,EDGE,3,Trending,Tokyo,91,Close
2026.06.11 01:00,BUY,Red,Red,Red,Red,Red,Active,Green,Range,0.794,Warning,1.393,UP,52.2,0.612,-7.25,-45.9,BREAK,3,Trending,Tokyo,46,Close
2026.06.11 02:00,BUY,Green,Red,Yellow,Red,Orange,Active,Green,Range,0.794,Warning,1.490,DN,52.2,0.612,-7.25,-36.3,EDGE,3,Trending,Tokyo,16,Close
2026.06.11 03:00,BUY,Yellow,Red,Yellow,Red,Orange,Active,Green,Range,0.794,Normal,0.694,DN,55.1,0.583,-7.25,-33.8,EDGE,3,Trending,Tokyo,14,Close
2026.06.11 04:00,BUY,Green,Red,Yellow,Red,Orange,Active,Green,Range,0.794,Warning,1.112,DN,55.1,0.583,-7.25,-19.2,EDGE,3,Trending,Tokyo,15,Close
2026.06.11 05:00,BUY,Red,Red,Yellow,Red,Red,Active,Green,Range,0.794,Normal,0.613,UP,55.1,0.583,-7.25,-21.4,EDGE,3,Trending,Tokyo,14,Close
2026.06.11 06:00,BUY,Red,Red,Yellow,Red,Red,Active,Green,Range,0.794,Normal,0.635,UP,55.1,0.583,-7.25,-22.7,EDGE,3,Trending,Tokyo,10,Close
2026.06.11 07:00,BUY,Green,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.794,Spike,1.754,DN,53.5,0.408,-5.00,-6.9,EDGE,3,Trending,Tokyo,11,Close
2026.06.11 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,1.005,UP,53.5,0.408,+1.00,-6.7,EDGE,3,Trending,Tokyo-London,11,Close
2026.06.11 09:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,1.382,DN,53.5,0.408,+1.00,-3.3,EDGE,3,Trending,London,14,Close
2026.06.11 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,1.358,DN,53.5,0.408,+1.00,1.6,EDGE,3,Trending,London,12,Close
2026.06.11 11:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,0.721,UP,47.8,0.356,-1.00,-0.7,EDGE,3,Trending,London,11,Close
2026.06.11 12:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,1.205,DN,47.8,0.356,-1.00,7.5,EDGE,3,Trending,London,10,Close
2026.06.11 13:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,0.736,FL,47.8,0.356,-1.00,5.5,EDGE,3,Trending,London-NewYork,13,Close
2026.06.11 14:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,0.979,DN,47.8,0.356,-1.00,7.9,EDGE,3,Trending,London-NewYork,14,Close
2026.06.11 15:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,1.808,FL,43.5,0.465,-1.00,-2.9,EDGE,3,Trending,London-NewYork,11,Close
2026.06.11 16:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,1.530,DN,43.5,0.465,-1.00,18.1,EDGE,3,Trending,London-NewYork,12,Close
2026.06.11 17:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,1.139,DN,43.5,0.465,-1.00,23.7,EDGE,3,Trending,New York,11,Close
2026.06.11 18:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,0.757,DN,43.5,0.465,-1.00,26.4,EDGE,3,Trending,New York,13,Close
2026.06.11 19:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.794,Normal,1.853,UP,38.3,0.286,+2.00,13.9,EDGE,3,Trending,New York,11,Close
2026.06.11 20:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.794,Warning,2.323,DN,38.3,0.286,+6.50,72.1,EDGE,4,Trending,New York,10,Close
2026.06.11 21:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.794,Normal,1.321,FL,38.3,0.286,+6.50,68.3,EDGE,4,Trending,New York,10,Close
2026.06.11 22:00,BUY,Red,Green,Yellow,Green,Green,OK,Green,Range,0.794,Normal,1.625,DN,38.3,0.286,+6.50,80.9,EDGE,4,Trending,Off-Hours,15,Close
2026.06.11 23:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,1.628,UP,36.7,0.074,+6.50,79.8,EDGE,4,Trending,Off-Hours,15,Close
2026.06.12 00:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,1.763,FL,36.7,0.074,+6.50,80.1,EDGE,4,Trending,Tokyo,91,Close
2026.06.12 01:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,1.548,UP,36.7,0.074,+6.50,80.3,EDGE,4,Trending,Tokyo,59,Close
2026.06.12 02:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,1.389,FL,36.7,0.074,+6.50,76.9,EDGE,4,Trending,Tokyo,10,Close
2026.06.12 03:00,BUY,Red,Green,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,0.804,FL,35.6,0.298,+6.50,71.6,EDGE,4,Trending,Tokyo,14,Close
2026.06.12 04:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,1.572,DN,35.6,0.298,+6.50,49.5,EDGE,4,Trending,Tokyo,10,Close
2026.06.12 05:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,1.044,FL,35.6,0.298,+6.50,48.1,EDGE,4,Trending,Tokyo,10,Close
2026.06.12 06:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,0.854,FL,35.6,0.298,+6.50,48.0,EDGE,4,Trending,Tokyo,11,Close
2026.06.12 07:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.159,FL,33.5,0.220,+2.50,50.4,EDGE,4,Trending,Tokyo,14,Close
2026.06.12 08:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.494,UP,33.5,0.220,+2.25,33.1,EDGE,4,Trending,Tokyo-London,13,Close
2026.06.12 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,0.920,FL,33.5,0.220,+2.25,32.6,EDGE,4,Trending,London,10,Close
2026.06.12 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.964,DN,33.5,0.220,+2.25,43.3,EDGE,4,Trending,London,10,Close
2026.06.12 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.116,UP,32.4,0.235,+2.25,56.4,EDGE,4,Trending,London,13,Close
2026.06.12 12:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.024,UP,32.4,0.235,+2.25,59.9,EDGE,4,Trending,London,12,Close
2026.06.12 13:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.023,FL,32.4,0.235,+2.25,57.2,EDGE,4,Trending,London-NewYork,13,Close
2026.06.12 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.130,DN,32.4,0.235,+2.25,50.0,EDGE,4,Trending,London-NewYork,12,Close
2026.06.12 15:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.349,DN,32.6,0.287,+2.25,32.6,EDGE,4,Trending,London-NewYork,12,Close
2026.06.12 16:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.069,FL,32.6,0.287,+2.25,33.3,EDGE,4,Trending,London-NewYork,12,Close
2026.06.12 17:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.947,UP,32.6,0.287,+2.25,51.3,EDGE,4,Trending,New York,22,Close
2026.06.12 18:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.879,Normal,1.108,DN,32.6,0.287,+2.25,39.3,EDGE,4,Trending,New York,13,Close
2026.06.12 19:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,1.063,UP,32.3,0.516,+8.50,46.2,EDGE,4,Trending,New York,11,Close
2026.06.12 20:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,0.819,UP,32.3,0.516,+8.50,49.6,EDGE,4,Trending,New York,14,Run
2026.06.12 21:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,1.034,FL,32.3,0.516,+8.50,47.5,EDGE,4,Trending,New York,15,Run
2026.06.12 22:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,0.879,Normal,1.892,UP,32.3,0.516,+8.50,53.8,EDGE,4,Trending,Off-Hours,12,Run
2026.06.12 23:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,0.851,Normal,0.543,FL,33.1,0.516,+8.50,42.2,EDGE,4,Trending,Off-Hours,29,Run
2026.06.15 00:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.834,UP,33.1,0.516,+2.50,89.8,OK,4,Trending,Tokyo,113,Run
2026.06.15 01:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.851,Normal,0.582,DN,33.1,0.516,+2.50,69.4,OK,4,Trending,Tokyo,109,Run
2026.06.15 02:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.851,Normal,0.553,FL,33.1,0.516,+2.50,67.1,OK,4,Trending,Tokyo,16,Run
2026.06.15 03:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.851,Warning,2.030,DN,36.2,0.556,+2.50,56.0,OK,4,Trending,Tokyo,12,Run
2026.06.15 04:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,1.505,UP,36.2,0.556,+6.25,66.5,OK,4,Trending,Tokyo,13,Run
2026.06.15 05:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,1.101,FL,36.2,0.556,+6.25,65.0,OK,4,Trending,Tokyo,11,Run
2026.06.15 06:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,1.449,UP,36.2,0.556,+6.25,68.2,OK,4,Trending,Tokyo,13,Run
2026.06.15 07:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.647,FL,38.8,0.792,+6.25,60.8,OK,4,Trending,Tokyo,16,Run
2026.06.15 08:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.868,FL,38.8,0.792,+6.25,54.7,OK,4,Trending,Tokyo-London,11,Run
2026.06.15 09:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.697,FL,38.8,0.792,+6.25,54.5,OK,4,Trending,London,10,Run
2026.06.15 10:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.713,FL,38.8,0.792,+6.25,52.4,OK,4,Trending,London,15,Run
2026.06.15 11:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.927,DN,41.1,0.744,+6.25,46.6,OK,4,Trending,London,13,Run
2026.06.15 12:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.517,FL,41.1,0.744,+6.25,43.2,OK,4,Trending,London,10,Run
2026.06.15 13:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.512,FL,41.1,0.744,+6.25,42.9,OK,4,Trending,London-NewYork,12,Run
2026.06.15 14:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,1.319,UP,41.1,0.744,+6.25,51.1,OK,4,Trending,London-NewYork,13,Run
2026.06.15 15:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.675,DN,42.3,0.722,+6.25,42.6,OK,4,Trending,London-NewYork,9,Run
2026.06.15 16:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.812,UP,42.3,0.722,+4.00,49.0,OK,4,Trending,London-NewYork,13,Run
2026.06.15 17:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,1.370,UP,42.3,0.722,+4.00,64.8,OK,4,Trending,New York,9,Run
2026.06.15 18:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.661,FL,42.3,0.722,+4.00,59.4,OK,4,Trending,New York,12,Run
2026.06.15 19:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,1.192,DN,45.3,0.742,+8.50,54.7,OK,4,Trending,New York,9,Run
2026.06.15 20:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,1.160,DN,45.3,0.742,+6.25,48.6,OK,4,Trending,New York,15,Run
2026.06.15 21:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,0.927,FL,45.3,0.742,+6.25,45.6,OK,4,Trending,New York,13,Run
2026.06.15 22:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.851,Normal,1.056,FL,45.3,0.742,+6.25,43.9,OK,4,Trending,Off-Hours,15,Run
2026.06.15 23:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.872,Normal,0.988,FL,47.8,0.669,+8.50,38.2,OK,4,Trending,Off-Hours,16,Run
2026.06.16 00:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,1.029,FL,47.8,0.669,+1.50,36.4,OK,4,Trending,Tokyo,103,Run
2026.06.16 01:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,1.407,UP,47.8,0.669,+1.50,40.1,OK,4,Trending,Tokyo,68,Run
2026.06.16 02:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,0.872,UP,47.8,0.669,+1.50,42.2,OK,4,Trending,Tokyo,12,Run
2026.06.16 03:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,0.969,DN,49.3,0.644,+1.50,39.6,OK,4,Trending,Tokyo,13,Run
2026.06.16 04:00,BUY,Red,Green,Green,Yellow,Yellow,OK,Green,Neutral,0.872,Normal,1.556,DN,49.3,0.644,-3.00,26.7,OK,4,Trending,Tokyo,15,Run
2026.06.16 05:00,BUY,Green,Green,Green,Yellow,Yellow,OK,Green,Neutral,0.872,Normal,0.827,FL,49.3,0.644,-3.00,27.8,OK,4,Trending,Tokyo,11,Run
2026.06.16 06:00,BUY,Green,Green,Green,Yellow,Yellow,OK,Green,Neutral,0.872,Normal,1.005,UP,49.3,0.644,-3.00,29.9,OK,4,Trending,Tokyo,14,Run
2026.06.16 07:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.872,Warning,2.149,DN,44.1,0.289,+3.50,21.9,OK,4,Trending,Tokyo,10,Run
2026.06.16 08:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.872,Normal,1.709,DN,44.1,0.289,+3.50,21.3,OK,4,Trending,Tokyo-London,12,Run
2026.06.16 09:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.872,Normal,1.855,UP,44.1,0.289,+3.50,28.5,OK,4,Trending,London,13,Run
2026.06.16 10:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.872,Normal,1.396,UP,44.1,0.289,+3.50,35.0,OK,4,Trending,London,12,Run
2026.06.16 11:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.872,Normal,1.449,UP,38.6,0.368,+5.50,44.3,OK,4,Trending,London,12,Run
2026.06.16 12:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.872,Normal,0.953,FL,38.6,0.368,+5.50,42.6,OK,4,Trending,London,10,Run
2026.06.16 13:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.872,Normal,1.476,UP,38.6,0.368,+5.50,50.7,OK,4,Trending,London-NewYork,12,Run
2026.06.16 14:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.872,Normal,1.205,DN,38.6,0.368,+5.50,43.9,OK,4,Trending,London-NewYork,14,Run
2026.06.16 15:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.872,Normal,1.165,UP,37.2,0.482,+5.50,48.3,OK,4,Trending,London-NewYork,11,Run
2026.06.16 16:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,1.085,DN,37.2,0.482,+2.50,44.1,OK,4,Trending,London-NewYork,13,Run
2026.06.16 17:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,1.261,DN,37.2,0.482,+2.50,37.2,OK,4,Trending,New York,11,Run
2026.06.16 18:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,1.016,DN,37.2,0.482,+2.50,31.4,OK,4,Trending,New York,12,Run
2026.06.16 19:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,1.104,DN,34.2,0.326,+2.50,29.3,OK,4,Trending,New York,13,Run
2026.06.16 20:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,1.366,UP,34.2,0.326,-2.25,34.1,OK,4,Trending,New York,10,Run
2026.06.16 21:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,0.904,FL,34.2,0.326,-2.25,32.7,OK,4,Trending,New York,14,Run
2026.06.16 22:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.872,Normal,1.666,FL,34.2,0.326,-2.25,27.9,OK,4,Trending,Off-Hours,14,Run
2026.06.16 23:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,0.900,DN,30.0,0.356,-2.25,20.8,OK,4,Trending,Off-Hours,12,Run
2026.06.17 00:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,0.873,DN,30.0,0.356,+0.00,20.2,OK,4,Trending,Tokyo,97,Run
2026.06.17 01:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,0.961,UP,30.0,0.356,+0.00,27.1,OK,4,Trending,Tokyo,93,Run
2026.06.17 02:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,0.825,DN,30.0,0.356,+0.00,23.5,OK,4,Trending,Tokyo,15,Run
2026.06.17 03:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,0.634,UP,28.3,0.311,+0.00,27.3,OK,4,Trending,Tokyo,15,Run
2026.06.17 04:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,0.581,FL,28.3,0.311,-2.25,28.5,OK,4,Trending,Tokyo,10,Run
