Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,MktPhase,MktRatio,Spike,SpikeScore,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,Zombie_Zone,AUDCAD_l_Rule
2026.02.18 11:00,SELL,Red,Green,Yellow,Red,Yellow,OK,Trend,1.428,Normal,1.066,19.8,0.151,-6.25,44.1,3,Close
2026.02.18 12:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Trend,1.428,Spike,1.544,19.8,0.151,-4,35,3,Close
2026.02.18 13:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Trend,1.428,Warning,1.557,19.8,0.151,-4,18.6,3,Close
2026.02.18 14:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Trend,1.428,Normal,1.041,19.8,0.151,-4,24.6,3,Close
2026.02.18 15:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Trend,1.428,Normal,1.498,19.5,0.04,-4,18.2,3,Close
2026.02.18 16:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Trend,1.428,Normal,1.411,19.5,0.04,-1.75,29.1,3,Close
2026.02.18 17:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Trend,1.428,Normal,1.273,19.5,0.04,-1.75,43.9,3,Close
2026.02.18 18:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Trend,1.428,Normal,1.237,19.5,0.04,-1.75,37.1,3,Close
2026.02.18 19:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Trend,1.428,Normal,0.782,18.3,0.105,-6.25,40,3,Close
2026.02.18 20:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Trend,1.428,Warning,1.257,18.3,0.105,-6.25,25.2,3,Close
2026.02.18 21:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Trend,1.428,Warning,1.104,18.3,0.105,-6.25,10.7,3,Close
2026.02.18 22:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Trend,1.428,Warning,1.23,18.3,0.105,-6.25,20.6,3,Close
2026.02.18 23:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.709,16,0.042,-4.25,17.4,3,Close
2026.02.19 00:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,1.177,16,0.042,0.25,20.9,3,Close
2026.02.19 01:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.78,16,0.042,0.25,22.1,3,Close
2026.02.19 02:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Warning,1.838,16,0.042,0.25,32.2,3,Close
2026.02.19 03:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,1.461,15.6,0.14,-4.25,55.8,3,Close
2026.02.19 04:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.867,15.6,0.14,-4.25,55.9,3,Close
2026.02.19 05:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.859,15.6,0.14,-4.25,51.3,3,Close
2026.02.19 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,1.471,15.6,0.14,-4.25,31.8,3,Close
2026.02.19 07:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.836,16.5,0.105,-4.25,37.1,3,Close
2026.02.19 08:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Trend,1.345,Normal,1.404,16.5,0.105,0.25,47.3,3,Close
2026.02.19 09:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.76,16.5,0.105,0.25,50.9,3,Close
2026.02.19 10:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Trend,1.345,Warning,1.557,16.5,0.105,0.25,36.3,3,Close
2026.02.19 11:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Trend,1.345,Normal,1.438,18.3,0.114,-4.25,17,3,Close
2026.02.19 12:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.942,18.3,0.114,-4.25,15.1,3,Close
2026.02.19 13:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Trend,1.345,Normal,1.243,18.3,0.114,-4.25,12.2,3,Close
2026.02.19 14:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.823,18.3,0.114,-4.25,17.5,3,Close
2026.02.19 15:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.857,15.9,0.095,-4.25,21.2,3,Close
2026.02.19 16:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,1.33,15.9,0.095,-2.25,10.3,3,Close
2026.02.19 17:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.956,15.9,0.095,-2.25,28.3,3,Close
2026.02.19 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,0.641,15.9,0.095,-2.25,29,3,Close
2026.02.19 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Trend,1.345,Normal,1.171,15.3,0.023,-2.25,25.6,3,Close
2026.02.19 20:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Trend,1.345,Normal,1.167,15.3,0.023,-5.25,33.2,3,Close
2026.02.19 21:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Trend,1.345,Warning,1.012,15.3,0.023,-5.25,27,3,Close
2026.02.19 22:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Trend,1.345,Warning,1.279,15.3,0.023,-5.25,35.2,3,Close
2026.02.19 23:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.269,Spike,1.614,14.8,0.09,4,15.3,3,Close
2026.02.20 00:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.269,Normal,0.851,14.8,0.09,4,27,3,Close
2026.02.20 01:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.269,Normal,0.718,14.8,0.09,4,29.6,3,Close
2026.02.20 02:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.269,Normal,0.744,14.8,0.09,4,28.2,3,Close
2026.02.20 03:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Warning,2.408,17.9,0.069,2.62,-3.6,3,Close
2026.02.20 04:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,1.168,17.9,0.069,2.62,-14.3,3,Close
2026.02.20 05:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,1.055,17.9,0.069,2.62,-2.8,3,Close
2026.02.20 06:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,0.807,17.9,0.069,2.62,4.3,3,Close
2026.02.20 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,1.192,21.9,0.127,2.62,19.2,3,Close
2026.02.20 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,0.93,21.9,0.127,-2.25,24.6,3,Close
2026.02.20 09:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,0.865,21.9,0.127,-2.25,25.6,3,Close
2026.02.20 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,1.345,21.9,0.127,-2.25,43.2,3,Close
2026.02.20 11:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,0.942,19.1,0.038,-4.25,44.6,3,Close
2026.02.20 12:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.269,Normal,1.495,19.1,0.038,-6.25,35,3,Close
2026.02.20 13:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.269,Warning,1.275,19.1,0.038,-6.25,20.1,3,Close
2026.02.20 14:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.269,Normal,0.832,19.1,0.038,-6.25,19.7,3,Close
2026.02.20 15:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.269,Warning,1.356,16.6,0.018,-6.25,33.3,3,Close
2026.02.20 16:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Spike,1.525,16.6,0.018,-4,55.2,3,Close
2026.02.20 17:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,1.163,16.6,0.018,-4,76.1,3,Close
2026.02.20 18:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.269,Normal,0.646,16.6,0.018,-4,72.9,3,Close
2026.02.20 19:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Neutral,1.269,Warning,1.767,17.3,0.095,-9.25,60.1,3,Close
2026.02.20 20:00,SELL,Red,Green,Yellow,Red,Yellow,OK,Neutral,1.269,Spike,1.554,17.3,0.095,-9.25,69.8,3,Close
2026.02.20 21:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Neutral,1.269,Normal,1,17.3,0.095,-9.25,60,3,Close
2026.02.20 22:00,SELL,Red,Green,Yellow,Red,Yellow,OK,Neutral,1.269,Normal,0.98,17.3,0.095,-9.25,60.7,3,Close
2026.02.20 23:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Neutral,1.166,Warning,1.057,18.2,0.23,-9.25,44.9,3,Close
2026.02.23 00:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Neutral,1.166,Warning,1.208,18.2,0.23,-7,41.1,3,Close
2026.02.23 01:00,SELL,Red,Green,Red,Red,Yellow,OK,Neutral,1.166,Spike,1.866,18.2,0.23,-7,74.3,3,Close
2026.02.23 02:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Neutral,1.166,Warning,1.241,18.2,0.23,-7,42,3,Close
2026.02.23 03:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.166,Warning,1.158,19.9,0.059,-1,29.4,3,Close
2026.02.23 04:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.302,19.9,0.059,3.5,19.4,3,Close
2026.02.23 05:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.158,19.9,0.059,3.5,19,3,Close
2026.02.23 06:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.039,19.9,0.059,3.5,21.1,3,Close
2026.02.23 07:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.009,17.7,0.142,3.5,25.6,3,Close
2026.02.23 08:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.169,17.7,0.142,3.5,35.3,3,Close
2026.02.23 09:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.276,17.7,0.142,3.5,36.7,3,Close
2026.02.23 10:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.166,Normal,0.902,17.7,0.142,3.5,35.4,3,Close
2026.02.23 11:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,1.166,Warning,1.53,18.1,0.068,-5,42.2,3,Close
2026.02.23 12:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.166,Normal,1.364,18.1,0.068,-5,33.2,3,Close
2026.02.23 13:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.166,Normal,1.04,18.1,0.068,-5,30.9,3,Close
2026.02.23 14:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.166,Normal,1.443,18.1,0.068,-5,26.3,3,Close
2026.02.23 15:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.166,Warning,1.555,18.6,0.025,2,20.6,3,Close
2026.02.23 16:00,SELL,Red,Green,Yellow,Green,Green,OK,Neutral,1.166,Warning,1.53,18.6,0.025,6.5,35.3,3,Close
2026.02.23 17:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Neutral,1.166,Warning,1.531,18.6,0.025,6.5,14.8,3,Close
2026.02.23 18:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.248,18.6,0.025,6.5,15.4,3,Close
2026.02.23 19:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.312,16.2,0.068,6.5,18.5,3,Close
2026.02.23 20:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.236,16.2,0.068,4.25,21.6,3,Close
2026.02.23 21:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.063,16.2,0.068,4.25,17.7,3,Close
2026.02.23 22:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.166,Normal,1.277,16.2,0.068,4.25,26.3,3,Close
2026.02.23 23:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,1.013,14.1,0.069,-4.25,16.9,3,Close
2026.02.24 00:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.171,Normal,0.755,14.1,0.069,-6.25,16.8,3,Close
2026.02.24 01:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.171,Warning,1.105,14.1,0.069,-6.25,26.4,3,Close
2026.02.24 02:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.171,Normal,0.984,14.1,0.069,-6.25,36.7,3,Close
2026.02.24 03:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.171,Warning,1.04,14.1,0.119,-6.25,33.1,3,Close
2026.02.24 04:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.171,Spike,1.74,14.1,0.119,-6.25,47.7,3,Close
2026.02.24 05:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.171,Warning,1.13,14.1,0.119,-6.25,42.7,3,Close
2026.02.24 06:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.171,Warning,1.32,14.1,0.119,-6.25,32.3,3,Close
2026.02.24 07:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,0.953,14.4,0.194,-1.75,35.1,3,Close
2026.02.24 08:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,0.651,14.4,0.194,-1.75,33.8,3,Close
2026.02.24 09:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,1.212,14.4,0.194,-1.75,42.6,3,Close
2026.02.24 10:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,0.814,14.4,0.194,-1.75,34.3,3,Close
2026.02.24 11:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,1.082,15.6,0.291,2.25,27.5,3,Close
2026.02.24 12:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,1.171,15.6,0.291,-0.75,18,3,Close
2026.02.24 13:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,0.763,15.6,0.291,-0.75,12.8,3,Close
2026.02.24 14:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,1.036,15.6,0.291,-0.75,8.6,3,Close
2026.02.24 15:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,1.491,15.4,0.045,2.25,-1.5,3,Close
2026.02.24 16:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.171,Warning,1.812,15.4,0.045,2.25,9.7,3,Close
2026.02.24 17:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.171,Warning,1.765,15.4,0.045,2.25,32.7,3,Close
2026.02.24 18:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,1.037,15.4,0.045,2.25,44.4,3,Close
2026.02.24 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,0.744,14.1,0.111,-0.75,41.6,3,Close
2026.02.24 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,1.23,14.1,0.111,-0.75,33.2,3,Close
2026.02.24 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,0.88,14.1,0.111,-0.75,30.9,3,Close
2026.02.24 22:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.171,Normal,0.938,14.1,0.111,-0.75,29.3,3,Close
2026.02.24 23:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.164,Normal,1.145,13,0.073,1.5,19.5,3,Close
2026.02.25 00:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.164,Normal,0.92,13,0.073,3.5,28.8,3,Close
2026.02.25 01:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.164,Normal,0.606,13,0.073,3.5,28,3,Close
2026.02.25 02:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,1.164,Warning,2.005,13,0.073,3.5,54,3,Close
2026.02.25 03:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,1.164,Normal,0.917,13.2,0.064,-0.75,55.7,3,Close
2026.02.25 04:00,SELL,Red,Green,Red,Yellow,Yellow,OK,Neutral,1.164,Warning,1.51,13.2,0.064,-4.75,68,3,Close
2026.02.25 05:00,SELL,Red,Green,Red,Yellow,Yellow,OK,Neutral,1.164,Normal,1.495,13.2,0.064,-4.75,78.1,3,Close
2026.02.25 06:00,SELL,Red,Green,Red,Yellow,Yellow,OK,Neutral,1.164,Normal,0.849,13.2,0.064,-4.75,79.4,3,Close
2026.02.25 07:00,SELL,Red,Green,Red,Yellow,Yellow,OK,Neutral,1.164,Normal,0.67,16.5,0.175,-0.5,74.6,3,Close
2026.02.25 08:00,SELL,Red,Green,Red,Yellow,Yellow,OK,Neutral,1.164,Normal,1.137,16.5,0.175,-5,74.2,3,Close
2026.02.25 09:00,SELL,Green,Green,Red,Yellow,Green,OK,Neutral,1.164,Normal,1.183,16.5,0.175,-5,61.1,3,Close
2026.02.25 10:00,SELL,Green,Green,Red,Yellow,Green,OK,Neutral,1.164,Normal,0.897,16.5,0.175,-5,52.5,3,Close
2026.02.25 11:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Neutral,1.164,Normal,1.463,19.6,0.124,-7,34.3,3,Close
2026.02.25 12:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Neutral,1.164,Normal,0.682,19.6,0.124,-7,33.2,3,Close
2026.02.25 13:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Neutral,1.164,Warning,1.037,19.6,0.124,-7,35.1,3,Close
2026.02.25 14:00,SELL,Red,Green,Red,Red,Yellow,OK,Neutral,1.164,Warning,1.296,19.6,0.124,-7,43.3,3,Close
2026.02.25 15:00,SELL,Yellow,Green,Red,Yellow,Green,OK,Neutral,1.164,Warning,1.072,19.9,0.196,-5,47,3,Close
2026.02.25 16:00,SELL,Red,Green,Red,Yellow,Yellow,OK,Neutral,1.164,Normal,0.72,19.9,0.196,-2,48.6,3,Close
2026.02.25 17:00,SELL,Red,Green,Red,Yellow,Yellow,OK,Neutral,1.164,Warning,1.561,19.9,0.196,-2,59.6,3,Close
2026.02.25 18:00,SELL,Red,Green,Red,Yellow,Yellow,OK,Neutral,1.164,Normal,0.934,19.9,0.196,-2,70.4,3,Close
2026.02.25 19:00,SELL,Red,Yellow,Red,Yellow,Yellow,OK,Neutral,1.164,Normal,0.972,22.7,0.239,-4,71.2,3,Close
2026.02.25 20:00,SELL,Yellow,Yellow,Red,Red,Yellow,OK,Neutral,1.164,Normal,1.048,22.7,0.239,-7,65.6,3,Close
2026.02.25 21:00,SELL,Red,Yellow,Red,Red,Yellow,OK,Neutral,1.164,Normal,0.901,22.7,0.239,-7,64.6,3,Close
2026.02.25 22:00,SELL,Yellow,Yellow,Red,Red,Yellow,OK,Neutral,1.164,Warning,1.405,22.7,0.239,-7,59,3,Close
2026.02.25 23:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.093,Normal,0.952,25.5,0.315,-7,56.4,3,Close
2026.02.26 00:00,SELL,Green,Yellow,Yellow,Red,Yellow,OK,Neutral,1.093,Warning,1.185,25.5,0.315,-7,50.4,3,Close
2026.02.26 01:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.093,Normal,0.796,25.5,0.315,-7,49.6,3,Close
2026.02.26 02:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.093,Spike,1.649,25.5,0.315,-7,59,3,Close
2026.02.26 03:00,SELL,Green,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Warning,1.1,26.7,0.35,-3,52.4,3,Close
2026.02.26 04:00,SELL,Green,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Warning,1.517,26.7,0.35,-3,44.6,3,Close
2026.02.26 05:00,SELL,Red,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Normal,1.004,26.7,0.35,-3,45.4,3,Close
2026.02.26 06:00,SELL,Red,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Normal,1.046,26.7,0.35,-3,46,3,Close
2026.02.26 07:00,SELL,Red,Yellow,Red,Yellow,Yellow,OK,Neutral,1.093,Warning,1.557,26.2,0.375,-3,53.8,3,Close
2026.02.26 08:00,SELL,Green,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Warning,1.548,26.2,0.375,-5,42.2,3,Close
2026.02.26 09:00,SELL,Green,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Warning,1.676,26.2,0.375,-5,28.3,3,Close
2026.02.26 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Normal,1.04,26.2,0.375,-5,25.9,3,Close
2026.02.26 11:00,SELL,Red,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Warning,1.568,25.5,0.27,-5,37,3,Close
2026.02.26 12:00,SELL,Green,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Normal,1.087,25.5,0.27,-3,31.2,3,Close
2026.02.26 13:00,SELL,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Normal,1.392,25.5,0.27,-3,29,3,Close
2026.02.26 14:00,SELL,Red,Yellow,Yellow,Yellow,Yellow,OK,Neutral,1.093,Warning,1.597,25.5,0.27,-3,37.6,3,Close
2026.02.26 15:00,SELL,Green,Yellow,Yellow,Yellow,Green,OK,Neutral,1.093,Normal,1.189,24.9,0.235,-2.25,29.8,3,Close
2026.02.26 16:00,SELL,Green,Yellow,Yellow,Yellow,Green,OK,Neutral,1.093,Normal,1.44,24.9,0.235,-2.25,20,3,Close
2026.02.26 17:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.093,Warning,1.644,24.9,0.235,-2.25,11.1,3,Close
2026.02.26 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.093,Normal,1.107,24.9,0.235,-2.25,-1.4,3,Close
2026.02.26 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.093,Warning,1.531,24.5,0.074,-2.25,-7.9,3,Close
2026.02.26 20:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.093,Warning,1.999,24.5,0.074,2.25,19.5,3,Close
2026.02.26 21:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.093,Normal,1.405,24.5,0.074,2.25,32.9,3,Close
2026.02.26 22:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.093,Normal,1.274,24.5,0.074,2.25,34.1,3,Close
2026.02.26 23:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.1,Warning,1.533,24.1,0.273,2.25,20.5,3,Close
2026.02.27 00:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,1.203,24.1,0.273,2.25,14.6,3,Close
2026.02.27 01:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,0.602,24.1,0.273,2.25,18.2,3,Close
2026.02.27 02:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,1.08,24.1,0.273,2.25,14.5,3,Close
2026.02.27 03:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,0.949,23.7,0.161,2.25,25.7,3,Close
2026.02.27 04:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,1.119,23.7,0.161,2.25,42.9,3,Close
2026.02.27 05:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,0.435,23.7,0.161,2.25,39.6,3,Close
2026.02.27 06:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,1.092,23.7,0.161,2.25,45.3,3,Close
2026.02.27 07:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,1.183,22.8,0.308,4.5,43.2,3,Close
2026.02.27 08:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,1.321,22.8,0.308,4.5,45.2,3,Close
2026.02.27 09:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,1.118,22.8,0.308,4.5,42.3,3,Close
2026.02.27 10:00,SELL,Green,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Warning,1.969,22.8,0.308,4.5,25.1,3,Close
2026.02.27 11:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,0.811,22,0.131,8.5,23.7,3,Close
2026.02.27 12:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,0.844,22,0.131,8.5,21.3,3,Close
2026.02.27 13:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,0.692,22,0.131,8.5,18.1,3,Close
2026.02.27 14:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,1.02,22,0.131,8.5,14.1,3,Close
2026.02.27 15:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,1.361,22.1,0.098,1.5,5.6,3,Close
2026.02.27 16:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,0.937,22.1,0.098,1.5,9.3,3,Close
2026.02.27 17:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,1.394,22.1,0.098,1.5,24.3,3,Close
2026.02.27 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.1,Normal,0.976,22.1,0.098,1.5,11.1,3,Close
2026.02.27 19:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,0.782,22.2,0.019,5.5,1.9,3,Close
2026.02.27 20:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,0.649,22.2,0.019,5.5,7.2,3,Close
2026.02.27 21:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,0.779,22.2,0.019,5.5,5.4,3,Close
2026.02.27 22:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.1,Normal,1.075,22.2,0.019,5.5,18.9,3,Close
2026.02.27 23:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,1.077,Normal,1.316,23,0.059,6.5,-45.5,3,Close
