Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,EURGBP_l_Rule
2026.05.13 17:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.886,Normal,1.206,DN,19.4,0.175,+0.00,-11.8,EDGE,1,Trending,New York,16,Stop
2026.05.13 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.886,Normal,1.232,FL,19.4,0.175,+0.00,-13.0,EDGE,1,Trending,New York,17,Stop
2026.05.13 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.886,Normal,0.916,FL,19.2,0.093,+0.00,-11.3,EDGE,1,Trending,New York,15,Stop
2026.05.13 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.886,Normal,1.124,FL,19.2,0.093,+0.00,-13.9,EDGE,1,Trending,New York,17,Stop
2026.05.13 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.886,Normal,0.928,FL,19.2,0.093,+0.00,-15.9,EDGE,1,Trending,New York,18,Stop
2026.05.13 22:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.886,Normal,1.067,FL,19.2,0.093,+0.00,-18.1,EDGE,1,Trending,Off-Hours,18,Stop
2026.05.13 23:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,0.534,FL,19.8,0.064,+0.00,-16.8,EDGE,1,Trending,Off-Hours,19,Stop
2026.05.14 00:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.202,UP,19.8,0.064,+0.00,-9.2,EDGE,1,Trending,Tokyo,29,Stop
2026.05.14 01:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,0.604,FL,19.8,0.064,+0.00,-10.6,EDGE,1,Trending,Tokyo,44,Stop
2026.05.14 02:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,0.585,FL,19.8,0.064,+0.00,-12.1,EDGE,1,Trending,Tokyo,16,Stop
2026.05.14 03:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,0.690,FL,22.2,0.244,+3.00,-13.5,EDGE,1,Trending,Tokyo,16,Stop
2026.05.14 04:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.093,UP,22.2,0.244,+3.00,-8.2,EDGE,1,Trending,Tokyo,16,Stop
2026.05.14 05:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,0.654,DN,22.2,0.244,+3.00,-12.5,EDGE,1,Trending,Tokyo,16,Stop
2026.05.14 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,0.655,DN,22.2,0.244,+3.00,-16.3,EDGE,1,Trending,Tokyo,19,Stop
2026.05.14 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,0.640,UP,24.3,0.027,+1.00,-14.3,EDGE,1,Trending,Tokyo,20,Stop
2026.05.14 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.398,UP,24.3,0.027,-2.00,-6.1,EDGE,1,Trending,Tokyo-London,19,Stop
2026.05.14 09:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,0.723,DN,24.3,0.027,-2.00,-7.7,EDGE,1,Trending,London,27,Stop
2026.05.14 10:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.405,UP,24.3,0.027,-2.00,3.6,EDGE,1,Trending,London,17,Stop
2026.05.14 11:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.200,DN,21.2,0.065,+0.00,-9.7,EDGE,1,Trending,London,18,Stop
2026.05.14 12:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.176,UP,21.2,0.065,+2.00,-4.3,EDGE,1,Trending,London,17,Stop
2026.05.14 13:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.040,FL,21.2,0.065,+2.00,-3.0,EDGE,1,Trending,London-NewYork,18,Run
2026.05.14 14:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.620,FL,21.2,0.065,+2.00,-1.0,EDGE,1,Trending,London-NewYork,18,Run
2026.05.14 15:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.557,DN,19.2,0.050,+2.00,-14.6,EDGE,1,Trending,London-NewYork,18,Run
2026.05.14 16:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.962,Normal,0.879,FL,19.2,0.050,+5.00,-15.4,EDGE,1,Trending,London-NewYork,16,Run
2026.05.14 17:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.962,Normal,1.261,UP,19.2,0.050,+5.00,-10.3,EDGE,1,Trending,New York,17,Run
2026.05.14 18:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.962,Normal,1.066,UP,19.2,0.050,+5.00,-4.5,EDGE,1,Trending,New York,18,Run
2026.05.14 19:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.962,Normal,2.768,UP,19.6,0.053,+0.00,37.0,EDGE,1,Trending,New York,16,Run
2026.05.14 20:00,SELL,Red,Green,Red,Yellow,Yellow,OK,Green,Neutral,0.962,Warning,2.124,UP,19.6,0.053,+0.00,77.6,BREAK,2,Trending,New York,16,Run
2026.05.14 21:00,SELL,Yellow,Green,Red,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.525,FL,19.6,0.053,+0.00,76.5,BREAK,2,Trending,New York,16,Run
2026.05.14 22:00,SELL,Yellow,Green,Red,Yellow,Green,OK,Green,Neutral,0.962,Normal,1.458,FL,19.6,0.053,+0.00,68.9,BREAK,2,Trending,Off-Hours,17,Run
2026.05.14 23:00,SELL,Green,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.834,DN,22.9,0.235,+0.00,57.0,EDGE,2,Trending,Off-Hours,19,Run
2026.05.15 00:00,SELL,Yellow,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.436,FL,22.9,0.235,+0.00,55.0,EDGE,2,Trending,Tokyo,32,Run
2026.05.15 01:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.825,UP,22.9,0.235,+0.00,58.1,EDGE,2,Trending,Tokyo,40,Run
2026.05.15 02:00,SELL,Yellow,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.544,FL,22.9,0.235,+0.00,54.7,EDGE,2,Trending,Tokyo,17,Run
2026.05.15 03:00,SELL,Yellow,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.315,FL,25.7,0.286,+0.00,55.7,EDGE,2,Trending,Tokyo,15,Run
2026.05.15 04:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.141,UP,25.7,0.286,+0.00,57.7,EDGE,2,Trending,Tokyo,16,Run
2026.05.15 05:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.006,UP,25.7,0.286,+0.00,53.3,EDGE,2,Trending,Tokyo,16,Run
2026.05.15 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.165,FL,25.7,0.286,+0.00,47.7,EDGE,2,Trending,Tokyo,16,Run
2026.05.15 07:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.339,UP,29.4,0.387,+0.00,54.7,EDGE,2,Trending,Tokyo,20,Run
2026.05.15 08:00,SELL,Red,Yellow,Red,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.190,UP,29.4,0.387,+0.00,57.9,BREAK,2,Trending,Tokyo-London,20,Run
2026.05.15 09:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.505,UP,29.4,0.387,+0.00,47.5,EDGE,2,Trending,London,16,Run
2026.05.15 10:00,SELL,Green,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.436,DN,29.4,0.387,+0.00,31.4,EDGE,2,Trending,London,17,Run
2026.05.15 11:00,SELL,Red,Red,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.605,UP,33.8,0.383,+0.00,49.3,EDGE,2,Trending,London,18,Run
2026.05.15 12:00,SELL,Green,Red,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.556,DN,33.8,0.383,+0.00,36.4,EDGE,2,Trending,London,17,Run
2026.05.15 13:00,SELL,Green,Red,Yellow,Yellow,Green,OK,Green,Neutral,1.003,Normal,1.526,DN,33.8,0.383,+0.00,23.2,EDGE,2,Trending,London-NewYork,16,Run
2026.05.15 14:00,SELL,Yellow,Red,Yellow,Yellow,Green,OK,Green,Neutral,1.003,Normal,1.308,FL,33.8,0.383,+0.00,26.5,EDGE,2,Trending,London-NewYork,18,Run
2026.05.15 15:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.003,Normal,1.808,FL,36.1,0.285,+0.00,26.2,EDGE,2,Trending,London-NewYork,16,Run
2026.05.15 16:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Warning,2.425,UP,36.1,0.285,+0.00,37.9,EDGE,2,Trending,London-NewYork,16,Stop
2026.05.15 17:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.839,UP,36.1,0.285,+0.00,41.1,EDGE,2,Trending,New York,17,Stop
2026.05.15 18:00,SELL,Red,Yellow,Red,Yellow,Orange,OK,Green,Neutral,1.003,Warning,2.300,UP,36.1,0.285,+0.00,50.8,BREAK,2,Trending,New York,18,Stop
2026.05.15 19:00,SELL,Yellow,Red,Red,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.467,FL,38.8,0.557,+0.00,52.3,BREAK,2,Trending,New York,16,Stop
2026.05.15 20:00,SELL,Yellow,Red,Red,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.422,DN,38.8,0.557,+0.00,48.9,BREAK,2,Trending,New York,19,Stop
2026.05.15 21:00,SELL,Yellow,Red,Red,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.489,FL,38.8,0.557,+0.00,48.2,BREAK,2,Trending,New York,19,Stop
2026.05.15 22:00,SELL,Red,Red,Red,Yellow,Orange,OK,Green,Neutral,1.003,Normal,1.756,UP,38.8,0.557,+0.00,49.4,BREAK,2,Trending,Off-Hours,19,Stop
2026.05.15 23:00,SELL,Yellow,Red,Yellow,Yellow,Orange,OK,Green,Neutral,1.037,Normal,0.881,FL,41.4,0.455,+2.00,32.7,EDGE,2,Trending,Off-Hours,47,Stop
2026.05.18 00:00,SELL,Yellow,Red,Yellow,Yellow,Orange,OK,Green,Neutral,1.037,Normal,0.742,FL,41.4,0.455,+2.00,39.5,EDGE,2,Trending,Tokyo,83,Stop
2026.05.18 01:00,SELL,Red,Red,Yellow,Yellow,Orange,OK,Green,Neutral,1.037,Normal,0.889,UP,41.4,0.455,+2.00,49.3,EDGE,2,Trending,Tokyo,75,Stop
2026.05.18 02:00,SELL,Yellow,Red,Yellow,Yellow,Orange,OK,Green,Neutral,1.037,Normal,0.489,FL,41.4,0.455,+2.00,43.2,EDGE,2,Trending,Tokyo,15,Stop
2026.05.18 03:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.037,Normal,1.150,UP,40.9,0.630,+2.00,40.5,EDGE,2,Trending,Tokyo,17,Stop
2026.05.18 04:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.037,Normal,1.389,UP,40.9,0.630,+2.00,43.3,EDGE,2,Trending,Tokyo,15,Stop
2026.05.18 05:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.037,Normal,1.204,UP,40.9,0.630,+2.00,42.8,EDGE,2,Trending,Tokyo,15,Stop
2026.05.18 06:00,SELL,Red,Yellow,Red,Yellow,Orange,OK,Green,Neutral,1.037,Normal,1.565,UP,40.9,0.630,+2.00,44.2,BREAK,2,Trending,Tokyo,19,Stop
2026.05.18 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.037,Normal,0.742,FL,40.5,0.701,+0.00,38.8,EDGE,2,Trending,Tokyo,19,Stop
2026.05.18 08:00,SELL,Red,Yellow,Yellow,Yellow,Orange,OK,Green,Neutral,1.037,Normal,0.811,UP,40.5,0.701,+0.00,33.5,EDGE,2,Trending,Tokyo-London,19,Stop
2026.05.18 09:00,SELL,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.591,DN,40.5,0.701,+0.00,11.2,EDGE,2,Trending,London,19,Stop
2026.05.18 10:00,SELL,Green,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,0.754,DN,40.5,0.701,+0.00,11.2,EDGE,2,Trending,London,15,Stop
2026.05.18 11:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Warning,2.214,DN,36.3,0.351,+2.00,-5.3,EDGE,2,Trending,London,16,Stop
2026.05.18 12:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.466,UP,36.3,0.351,+2.00,6.1,EDGE,2,Trending,London,18,Stop
2026.05.18 13:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.509,UP,36.3,0.351,+2.00,14.4,EDGE,2,Trending,London-NewYork,17,Stop
2026.05.18 14:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.805,DN,36.3,0.351,+2.00,-0.8,EDGE,2,Trending,London-NewYork,18,Stop
2026.05.18 15:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,0.756,DN,33.7,0.315,+2.00,-9.0,EDGE,1,Trending,London-NewYork,16,Stop
2026.05.18 16:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,0.765,UP,33.7,0.315,+2.00,-2.2,EDGE,1,Trending,London-NewYork,16,Stop
2026.05.18 17:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.226,DN,33.7,0.315,+2.00,-17.8,EDGE,1,Trending,New York,16,Stop
2026.05.18 18:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.375,DN,33.7,0.315,+2.00,-37.6,EDGE,1,Trending,New York,16,Stop
2026.05.18 19:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.674,FL,34.6,0.098,+2.00,-42.6,EDGE,1,Trending,New York,18,Stop
2026.05.18 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.486,FL,34.6,0.098,+2.00,-34.8,EDGE,1,Trending,New York,16,Stop
2026.05.18 21:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.382,FL,34.6,0.098,+2.00,-34.6,EDGE,1,Trending,New York,16,Stop
2026.05.18 22:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.037,Normal,1.645,FL,34.6,0.098,+2.00,-35.5,EDGE,1,Trending,Off-Hours,18,Stop
2026.05.18 23:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,0.729,FL,35.3,0.112,+2.00,-31.8,EDGE,1,Trending,Off-Hours,19,Stop
2026.05.19 00:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.206,DN,35.3,0.112,+2.00,-23.8,EDGE,1,Trending,Tokyo,49,Stop
2026.05.19 01:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,0.680,FL,35.3,0.112,+2.00,-24.2,EDGE,1,Trending,Tokyo,64,Stop
2026.05.19 02:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,0.739,FL,35.3,0.112,+2.00,-23.2,EDGE,1,Trending,Tokyo,17,Stop
2026.05.19 03:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,0.922,FL,35.4,0.074,+2.00,-21.2,EDGE,1,Trending,Tokyo,19,Stop
2026.05.19 04:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.381,UP,35.4,0.074,+2.00,-13.9,EDGE,1,Trending,Tokyo,20,Stop
2026.05.19 05:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.067,DN,35.4,0.074,+2.00,-16.5,EDGE,1,Trending,Tokyo,15,Stop
2026.05.19 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,0.787,FL,35.4,0.074,+2.00,-15.1,EDGE,1,Trending,Tokyo,19,Stop
2026.05.19 07:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,1.196,Normal,1.241,UP,33.4,0.261,+6.00,-11.4,EDGE,1,Trending,Tokyo,18,Stop
2026.05.19 08:00,SELL,Red,Green,Yellow,Green,Green,OK,Green,Neutral,1.196,Normal,1.698,FL,33.4,0.261,+4.00,-17.9,EDGE,1,Trending,Tokyo-London,16,Stop
2026.05.19 09:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,1.196,Normal,1.611,UP,33.4,0.261,+4.00,-0.7,EDGE,1,Trending,London,26,Stop
2026.05.19 10:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Green,Neutral,1.196,Normal,1.253,DN,33.4,0.261,+4.00,-6.6,EDGE,1,Trending,London,15,Stop
2026.05.19 11:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.261,DN,29.0,0.338,+2.00,-11.6,EDGE,1,Trending,London,15,Run
2026.05.19 12:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.863,UP,29.0,0.338,+2.00,-34.9,EDGE,1,Trending,London,17,Run
2026.05.19 13:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.031,DN,29.0,0.338,+2.00,-28.3,EDGE,1,Trending,London-NewYork,16,Run
2026.05.19 14:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.033,UP,29.0,0.338,+2.00,-29.2,EDGE,1,Trending,London-NewYork,18,Run
2026.05.19 15:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.929,UP,29.0,0.487,+2.00,-32.1,OK,1,Trending,London-NewYork,17,Run
2026.05.19 16:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.645,DN,29.0,0.487,+0.00,-28.6,EDGE,1,Trending,London-NewYork,16,Run
2026.05.19 17:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.196,Warning,2.500,UP,29.0,0.487,+0.00,-42.6,OK,1,Trending,New York,17,Run
2026.05.19 18:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.551,FL,29.0,0.487,+0.00,-37.6,OK,1,Trending,New York,18,Run
2026.05.19 19:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.406,DN,30.1,0.511,+0.00,-28.9,OK,1,Trending,New York,15,Run
2026.05.19 20:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.196,Normal,1.012,UP,30.1,0.511,+0.00,-33.7,OK,1,Trending,New York,19,Run
2026.05.19 21:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.196,Normal,0.895,DN,30.1,0.511,+0.00,-29.0,OK,1,Trending,New York,16,Run
2026.05.19 22:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.196,Normal,0.969,FL,30.1,0.511,+0.00,-26.6,OK,1,Trending,Off-Hours,19,Run
2026.05.19 23:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.101,FL,31.0,0.454,+0.00,-22.5,EDGE,1,Trending,Off-Hours,19,Run
2026.05.20 00:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.721,UP,31.0,0.454,+0.00,-24.0,OK,1,Trending,Tokyo,41,Run
2026.05.20 01:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.684,DN,31.0,0.454,+0.00,-16.6,EDGE,1,Trending,Tokyo,37,Run
2026.05.20 02:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.414,UP,31.0,0.454,+0.00,-16.7,EDGE,1,Trending,Tokyo,18,Run
2026.05.20 03:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.842,FL,30.9,0.734,+0.00,-16.0,EDGE,1,Trending,Tokyo,20,Run
2026.05.20 04:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.175,UP,30.9,0.734,+0.00,-18.6,EDGE,1,Trending,Tokyo,19,Run
2026.05.20 05:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.865,UP,30.9,0.734,+0.00,-22.0,OK,1,Trending,Tokyo,16,Run
2026.05.20 06:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.910,UP,30.9,0.734,+0.00,-25.8,OK,1,Trending,Tokyo,16,Run
2026.05.20 07:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.018,FL,31.4,0.743,+0.00,-20.6,OK,1,Trending,Tokyo,16,Run
2026.05.20 08:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.087,UP,31.4,0.743,+0.00,-25.2,OK,1,Trending,Tokyo-London,17,Run
2026.05.20 09:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.469,DN,31.4,0.743,+0.00,-14.9,EDGE,1,Trending,London,33,Run
2026.05.20 10:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.111,UP,31.4,0.743,+0.00,-18.0,OK,1,Trending,London,17,Run
2026.05.20 11:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.712,FL,31.1,0.770,-2.00,-16.6,OK,1,Trending,London,16,Run
2026.05.20 12:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.216,UP,31.1,0.770,-2.00,-20.5,OK,1,Trending,London,16,Run
2026.05.20 13:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.535,FL,31.1,0.770,-2.00,-19.3,OK,1,Trending,London-NewYork,16,Run
2026.05.20 14:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.124,UP,31.1,0.770,-2.00,-22.5,OK,1,Trending,London-NewYork,18,Run
2026.05.20 15:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.301,UP,32.6,0.832,-2.00,-27.2,OK,1,Trending,London-NewYork,17,Run
2026.05.20 16:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.218,DN,32.6,0.832,-2.00,-26.4,OK,1,Trending,London-NewYork,18,Run
2026.05.20 17:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.994,UP,32.6,0.832,-2.00,-36.6,OK,1,Trending,New York,17,Run
2026.05.20 18:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.375,UP,32.6,0.832,-2.00,-43.7,OK,1,Trending,New York,17,Run
2026.05.20 19:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.882,DN,36.3,0.786,+0.00,-33.3,OK,1,Trending,New York,16,Run
2026.05.20 20:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.716,FL,36.3,0.786,+0.00,-34.2,OK,1,Trending,New York,17,Run
2026.05.20 21:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,1.186,DN,36.3,0.786,+0.00,-24.2,OK,1,Trending,New York,18,Run
2026.05.20 22:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.246,Normal,0.817,FL,36.3,0.786,+0.00,-21.9,OK,1,Trending,Off-Hours,19,Run
2026.05.20 23:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,0.961,UP,39.6,0.716,+0.00,-25.8,OK,1,Trending,Off-Hours,19,Run
2026.05.21 00:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,0.787,UP,39.6,0.716,+0.00,-27.7,OK,1,Trending,Tokyo,40,Run
2026.05.21 01:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,0.855,DN,39.6,0.716,+0.00,-20.3,OK,1,Trending,Tokyo,44,Run
2026.05.21 02:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,0.519,FL,39.6,0.716,+0.00,-19.7,OK,1,Trending,Tokyo,18,Run
2026.05.21 03:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,0.926,FL,40.3,0.473,+0.00,-18.0,OK,1,Trending,Tokyo,18,Run
2026.05.21 04:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,0.742,FL,40.3,0.473,+0.00,-17.3,OK,1,Trending,Tokyo,18,Run
2026.05.21 05:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,1.065,FL,40.3,0.473,+0.00,-18.6,OK,1,Trending,Tokyo,16,Run
2026.05.21 06:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,0.672,FL,40.3,0.473,+0.00,-18.2,OK,1,Trending,Tokyo,15,Run
2026.05.21 07:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,0.707,UP,38.8,0.477,+2.00,-19.2,OK,1,Trending,Tokyo,16,Run
2026.05.21 08:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,0.759,UP,38.8,0.477,+2.00,-20.9,OK,1,Trending,Tokyo-London,18,Run
2026.05.21 09:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,1.088,UP,38.8,0.477,+2.00,-24.9,OK,1,Trending,London,16,Run
2026.05.21 10:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.226,Normal,1.248,UP,38.8,0.477,+2.00,-36.7,OK,1,Trending,London,15,Run
