Open Time;Status;Magic;Symbol;Type;Timeframe;Pattern (Size);Higher Trend;Higher RSI;Spread vs Base;Top News;Vol Steps (Lot);Vol Steps ($);Min Requied Capital ($);Entry Prices;RiskFree Prices;Target Prices;Action Prices;Liquidity Price;Max Step;Max Virtual Step;Profit;Close Time
2025.05.06 14:17;Close;10058;AUDCAD_l;Short;m1;Super Minor(18);Uptrend;Neutral (54.7);Normal (10 vs 27 points);No News;2.00|4.00|6.00|8.00|10.00;129.22|258.44|387.66|516.88|646.10;39.98;0.89236|0.89263|0.89317|0.89398|0.89506;0.89226|0.89244|0.89276|0.89321|0.89379;0.89172|0.89217|0.89249|0.89294|0.89352;0.89172|0.89217|0.89249|0.89294|0.89352;0.89668;1;1;94.14;2025.05.06 14:49
2025.05.06 18:36;Close;10059;AUDCAD_l;Short;m1;Mid Major(69);Uptrend;Neutral (66.0);Normal (8 vs 29 points);No News;2.00|4.00|6.00|8.00|10.00;129.73|259.46|389.20|518.93|648.66;42.35;0.89402|0.89431|0.89489|0.89576|0.89692;0.89394|0.89413|0.89447|0.89496|0.89558;0.89336|0.89384|0.89418|0.89467|0.89529;0.89336|0.89384|0.89418|0.89467|0.89529;0.89866;1;1;95.86;2025.05.06 19:24
2025.05.06 19:39;Close;10060;AUDCAD_l;Short;m1;Major(125);Uptrend;Neutral (63.9);Normal (8 vs 44 points);No News;2.00|4.00|6.00|8.00|10.00;129.91|259.82|389.74|519.65|649.56;59.30;0.89406|0.89450|0.89538|0.89670|0.89846;0.89398|0.89427|0.89479|0.89552|0.89647;0.89310|0.89383|0.89435|0.89508|0.89603;0.89310|0.89383|0.89435|0.89508|0.89603;0.90110;2;2;232.31;2025.05.06 19:49
2025.05.07 01:30;Close;10061;AUDCAD_l;Short;m1;Super Minor(20);Uptrend;Overbought (71.5);Normal (9 vs 55 points);No News;2.00|4.00|6.00|8.00|10.00;130.28|260.56|390.84|521.12|651.40;71.66;0.89713|0.89768|0.89878|0.90043|0.90263;0.89704|0.89741|0.89805|0.89897|0.90016;0.89594|0.89686|0.89750|0.89842|0.89961;0.89594|0.89686|0.89750|0.89842|0.89961;0.90593;1;1;166.98;2025.05.07 01:33
2025.05.07 04:32;Close;10062;AUDCAD_l;Long;m1;Super Minor(10);Uptrend;Neutral (45.6);Normal (8 vs 82 points);No News;2.00|4.00|6.00|8.00|10.00;129.73|259.47|389.20|518.94|648.67;101.90;0.89432|0.89350|0.89186|0.88940|0.88612;0.89440|0.89385|0.89290|0.89153|0.88975;0.89604|0.89467|0.89372|0.89235|0.89057;0.89768|0.89549|0.89454|0.89317|0.89139;0.88120;4;4;2492.10;2025.05.09 16:19
2025.05.07 21:01;Close;10063;AUDCAD_l;Short;m1;Super Minor(16);Downtrend;Neutral (41.4);Normal (12 vs 38 points);No News;2.00|4.00|6.00|8.00|10.00;129.02|258.03|387.05|516.06|645.08;52.35;0.89050|0.89088|0.89164|0.89278|0.89430;0.89038|0.89063|0.89108|0.89171|0.89253;0.88962|0.89025|0.89070|0.89133|0.89215;0.88886|0.88987|0.89032|0.89095|0.89177;0.89658;2;2;388.23;2025.05.07 21:19
2025.05.08 03:57;Close;10064;AUDCAD_l;Short;m1;Mid Major(75);Downtrend;Neutral (57.8);Normal (3 vs 40 points);No News;2.00|4.00|6.00|8.00|10.00;128.79|257.59|386.38|515.18|643.97;54.50;0.89016|0.89056|0.89136|0.89256|0.89416;0.89013|0.89040|0.89086|0.89153|0.89240;0.88933|0.89000|0.89046|0.89113|0.89200;0.88853|0.88960|0.89006|0.89073|0.89160;0.89656;4;4;1214.21;2025.05.08 09:15
2025.05.08 13:06;Close;10065;AUDCAD_l;Short;m1;Minor(41);Downtrend;Neutral (49.7);Normal (8 vs 31 points);No News;2.00|4.00|6.00|8.00|10.00;128.23|256.46|384.70|512.93|641.16;44.22;0.89023|0.89054|0.89116|0.89209|0.89333;0.89015|0.89036|0.89072|0.89124|0.89191;0.88953|0.89005|0.89041|0.89093|0.89160;0.88891|0.88974|0.89010|0.89062|0.89129;0.89519;4;4;1090.87;2025.05.08 18:01
2025.05.09 05:53;Close;10066;AUDCAD_l;Short;m1;Super Minor(15);Downtrend;Neutral (51.6);Normal (6 vs 34 points);No News;2.00|4.00|6.00|8.00|10.00;127.89|255.79|383.68|511.58|639.47;47.44;0.89047|0.89081|0.89149|0.89251|0.89387;0.89041|0.89064|0.89103|0.89160|0.89234;0.88973|0.89030|0.89069|0.89126|0.89200;0.88905|0.88996|0.89035|0.89092|0.89166;0.89591;3;3;639.45;2025.05.09 13:03
2025.05.09 15:43;Close;10067;AUDCAD_l;Short;m1;Major(83);Uptrend;Neutral (56.9);Normal (8 vs 27 points);No News;2.00|4.00|6.00|8.00|10.00;128.13|256.27|384.40|512.54|640.67;39.67;0.89150|0.89177|0.89231|0.89312|0.89420;0.89142|0.89160|0.89192|0.89237|0.89295;0.89088|0.89133|0.89165|0.89210|0.89268;0.89034|0.89106|0.89138|0.89183|0.89241;0.89582;5;5;2137.42;2025.05.12 00:13
2025.05.09 19:56;Close;10068;AUDCAD_l;Long;m1;Super Minor(11);Uptrend;Neutral (56.9);Normal (10 vs 26 points);No News;2.00|4.00|6.00|8.00|10.00;128.31|256.63|384.94|513.26|641.57;38.55;0.89377|0.89351|0.89299|0.89221|0.89117;0.89387|0.89370|0.89339|0.89296|0.89240;0.89439|0.89396|0.89365|0.89322|0.89266;0.89491|0.89422|0.89391|0.89348|0.89292;0.88961;4;4;993.32;2025.05.12 00:53
2025.05.12 08:57;Close;10069;AUDCAD_l;Short;m1;Major(113);Uptrend;Neutral (65.2);Normal (11 vs 31 points);No News;2.00|4.00|6.00|8.00|10.00;128.68|257.36|386.05|514.73|643.41;44.15;0.89619|0.89650|0.89712|0.89805|0.89929;0.89608|0.89629|0.89665|0.89717|0.89784;0.89546|0.89598|0.89634|0.89686|0.89753;0.89546|0.89598|0.89634|0.89686|0.89753;0.90115;2;2;179.63;2025.05.12 09:15
2025.05.12 11:39;Close;10070;AUDCAD_l;Long;m1;Minor(48);Uptrend;Neutral (41.9);Normal (9 vs 69 points);No News;2.00|4.00|6.00|8.00|10.00;127.99|255.98|383.97|511.96|639.95;86.17;0.89362|0.89293|0.89155|0.88948|0.88672;0.89371|0.89325|0.89245|0.89130|0.88980;0.89509|0.89394|0.89314|0.89199|0.89049;0.89647|0.89463|0.89383|0.89268|0.89118;0.88258;2;2;630.18;2025.05.12 16:17
2025.05.12 18:54;Close;10071;AUDCAD_l;Long;m1;Mid Major(57);Downtrend;Neutral (33.2);Normal (7 vs 44 points);No News;2.00|4.00|6.00|8.00|10.00;127.32|254.64|381.96|509.28|636.60;58.26;0.89145|0.89101|0.89013|0.88881|0.88705;0.89152|0.89123|0.89071|0.88998|0.88903;0.89240|0.89167|0.89115|0.89042|0.88947;0.89240|0.89167|0.89115|0.89042|0.88947;0.88441;2;2;211.30;2025.05.12 19:41
2025.05.13 01:13;Close;10072;AUDCAD_l;Short;m1;Super Minor(21);Downtrend;Neutral (45.2);Normal (6 vs 20 points);No News;2.00|4.00|6.00|8.00|10.00;127.44|254.88|382.31|509.75|637.19;31.73;0.89065|0.89085|0.89125|0.89185|0.89265;0.89059|0.89072|0.89096|0.89129|0.89172;0.89019|0.89052|0.89076|0.89109|0.89152;0.88979|0.89032|0.89056|0.89089|0.89132;0.89385;2;2;207.48;2025.05.13 01:45
2025.05.13 03:13;Close;10073;AUDCAD_l;Short;m1;Minor(45);Downtrend;Neutral (52.5);Normal (11 vs 34 points);No News;2.00|4.00|6.00|8.00|10.00;127.53|255.06|382.58|510.11|637.64;47.28;0.89103|0.89137|0.89205|0.89307|0.89443;0.89092|0.89115|0.89154|0.89211|0.89285;0.89024|0.89081|0.89120|0.89177|0.89251;0.88956|0.89047|0.89086|0.89143|0.89217;0.89647;5;9;1711.55;2025.05.20 15:31
2025.05.13 17:12;Close;10074;AUDCAD_l;Long;m1;Super Minor(22);Uptrend;Neutral (68.6);Normal (9 vs 43 points);No News;2.00|4.00|6.00|8.00|10.00;128.55|257.10|385.66|514.21|642.76;57.27;0.89924|0.89881|0.89795|0.89666|0.89494;0.89933|0.89904|0.89854|0.89783|0.89689;0.90019|0.89947|0.89897|0.89826|0.89732;0.90105|0.89990|0.89940|0.89869|0.89775;0.89236;1;1;242.93;2025.05.13 17:37
2025.05.13 21:43;Close;10075;AUDCAD_l;Long;m1;Super Minor(14);Uptrend;Neutral (63.4);Normal (11 vs 20 points);No News;2.00|4.00|6.00|8.00|10.00;129.51|259.02|388.52|518.03|647.54;31.95;0.90269|0.90249|0.90209|0.90149|0.90069;0.90280|0.90267|0.90243|0.90210|0.90167;0.90320|0.90287|0.90263|0.90230|0.90187;0.90360|0.90307|0.90283|0.90250|0.90207;0.89949;4;4;758.27;2025.05.14 04:30
2025.05.14 06:43;Close;10076;AUDCAD_l;Long;m1;Mid Major(65);Uptrend;Neutral (43.7);Normal (9 vs 23 points);No News;2.00|4.00|6.00|8.00|10.00;129.56|259.12|388.69|518.25|647.81;35.33;0.90162|0.90139|0.90093|0.90024|0.89932;0.90171|0.90156|0.90129|0.90091|0.90041;0.90217|0.90179|0.90152|0.90114|0.90064;0.90263|0.90202|0.90175|0.90137|0.90087;0.89794;2;2;226.95;2025.05.14 08:20
2025.05.14 11:50;Close;10077;AUDCAD_l;Long;m1;Super Minor(15);Uptrend;Neutral (55.7);Normal (9 vs 48 points);No News;2.00|4.00|6.00|8.00|10.00;129.80|259.60|389.39|519.19|648.99;63.21;0.90285|0.90237|0.90141|0.89997|0.89805;0.90294|0.90262|0.90206|0.90126|0.90022;0.90390|0.90310|0.90254|0.90174|0.90070;0.90486|0.90358|0.90302|0.90222|0.90118;0.89517;5;5;2272.42;2025.05.15 04:30
2025.05.15 08:19;Close;10078;AUDCAD_l;Long;m1;Minor(44);Downtrend;Neutral (38.9);Normal (10 vs 31 points);No News;2.00|4.00|6.00|8.00|10.00;128.57|257.14|385.70|514.27|642.84;44.03;0.89804|0.89773|0.89711|0.89618|0.89494;0.89814|0.89793|0.89757|0.89706|0.89638;0.89876|0.89824|0.89788|0.89737|0.89669;0.89876|0.89824|0.89788|0.89737|0.89669;0.89308;3;3;352.05;2025.05.15 08:56
2025.05.15 13:21;Close;10079;AUDCAD_l;Long;m1;Minor(35);Downtrend;Neutral (31.9);Normal (6 vs 24 points);No News;2.00|4.00|6.00|8.00|10.00;128.29|256.59|384.88|513.18|641.47;36.24;0.89642|0.89618|0.89570|0.89498|0.89402;0.89648|0.89632|0.89604|0.89564|0.89512;0.89696|0.89656|0.89628|0.89588|0.89536;0.89696|0.89656|0.89628|0.89588|0.89536;0.89258;3;3;248.84;2025.05.15 15:03
2025.05.15 17:41;Close;10080;AUDCAD_l;Long;m1;Mid Major(56);Downtrend;Neutral (37.5);Normal (10 vs 37 points);No News;2.00|4.00|6.00|8.00|10.00;127.93|255.87|383.80|511.74|639.67;50.57;0.89528|0.89491|0.89417|0.89306|0.89158;0.89538|0.89513|0.89470|0.89409|0.89328;0.89612|0.89550|0.89507|0.89446|0.89365;0.89612|0.89550|0.89507|0.89446|0.89365;0.88936;2;2;190.07;2025.05.15 17:53
2025.05.15 21:22;Close;10081;AUDCAD_l;Long;m1;Minor(38);Downtrend;Neutral (32.5);Normal (11 vs 18 points);No News;2.00|4.00|6.00|8.00|10.00;128.02|256.05|384.07|512.10|640.12;29.58;0.89396|0.89378|0.89342|0.89288|0.89216;0.89407|0.89395|0.89374|0.89344|0.89305;0.89443|0.89413|0.89392|0.89362|0.89323;0.89443|0.89413|0.89392|0.89362|0.89323;0.89108;2;2;110.26;2025.05.15 21:43
2025.05.16 01:58;Close;10082;AUDCAD_l;Long;m1;Super Minor(15);Downtrend;Neutral (41.6);Normal (7 vs 19 points);No News;2.00|4.00|6.00|8.00|10.00;128.11|256.22|384.34|512.45|640.56;30.70;0.89385|0.89366|0.89328|0.89271|0.89195;0.89392|0.89379|0.89357|0.89326|0.89284;0.89430|0.89398|0.89376|0.89345|0.89303;0.89430|0.89398|0.89376|0.89345|0.89303;0.89081;2;2;107.48;2025.05.16 03:01
2025.05.16 13:37;Close;10083;AUDCAD_l;Long;m1;Minor(46);Downtrend;Neutral (48.0);Normal (10 vs 21 points);No News;2.00|4.00|6.00|8.00|10.00;128.38|256.77|385.15|513.54|641.92;32.95;0.89595|0.89574|0.89532|0.89469|0.89385;0.89605|0.89591|0.89567|0.89532|0.89486;0.89647|0.89612|0.89588|0.89553|0.89507;0.89647|0.89612|0.89588|0.89553|0.89507;0.89259;4;4;449.77;2025.05.16 17:08
2025.05.16 18:23;Close;10084;AUDCAD_l;Long;m1;Minor(42);Downtrend;Neutral (33.0);Normal (8 vs 34 points);No News;2.00|4.00|6.00|8.00|10.00;127.82|255.64|383.45|511.27|639.09;47.27;0.89376|0.89342|0.89274|0.89172|0.89036;0.89384|0.89361|0.89322|0.89265|0.89191;0.89452|0.89395|0.89356|0.89299|0.89225;0.89452|0.89395|0.89356|0.89299|0.89225;0.88832;1;1;102.92;2025.05.16 19:00
2025.05.16 23:02;Close;10085;AUDCAD_l;Long;m1;Super Minor(12);Downtrend;Neutral (50.6);Normal (9 vs 22 points);No News;2.00|4.00|6.00|8.00|10.00;128.11|256.22|384.34|512.45|640.56;34.00;0.89531|0.89509|0.89465|0.89399|0.89311;0.89540|0.89525|0.89500|0.89463|0.89415;0.89584|0.89547|0.89522|0.89485|0.89437;0.89584|0.89547|0.89522|0.89485|0.89437;0.89179;4;4;432.67;2025.05.19 03:49
2025.05.19 07:42;Close;10086;AUDCAD_l;Long;m1;Super Minor(30);Downtrend;Neutral (47.0);Normal (12 vs 16 points);No News;2.00|4.00|6.00|8.00|10.00;128.15|256.29|384.44|512.58|640.73;27.36;0.89495|0.89479|0.89447|0.89399|0.89335;0.89507|0.89496|0.89478|0.89451|0.89416;0.89539|0.89512|0.89494|0.89467|0.89432;0.89539|0.89512|0.89494|0.89467|0.89432;0.89239;4;4;433.98;2025.05.19 09:10
2025.05.20 03:51;Close;10087;AUDCAD_l;Long;m1;Minor(44);Uptrend;Neutral (47.0);Normal (10 vs 18 points);No News;2.00|4.00|6.00|8.00|10.00;128.98|257.96|386.93|515.91|644.89;29.65;0.90031|0.90013|0.89977|0.89923|0.89851;0.90041|0.90029|0.90008|0.89978|0.89939;0.90077|0.90047|0.90026|0.89996|0.89957;0.90113|0.90065|0.90044|0.90014|0.89975;0.89743;5;15;1031.20;2025.07.10 21:20
2025.05.20 17:34;Close;10088;AUDCAD_l;Short;m1;Minor(39);Downtrend;Neutral (37.4);Normal (9 vs 33 points);No News;2.00|4.00|6.00|8.00|10.00;127.97|255.94|383.92|511.89|639.86;46.29;0.89187|0.89220|0.89286|0.89385|0.89517;0.89178|0.89200|0.89239|0.89294|0.89365;0.89112|0.89167|0.89206|0.89261|0.89332;0.89046|0.89134|0.89173|0.89228|0.89299;0.89715;5;5;1630.02;2025.05.21 16:25
2025.05.22 10:56;Close;10089;AUDCAD_l;Short;m1;Super Minor(27);Downtrend;Neutral (61.9);Normal (9 vs 34 points);No News;2.00|4.00|6.00|8.00|10.00;128.93|257.85|386.78|515.70|644.63;47.69;0.89321|0.89355|0.89423|0.89525|0.89661;0.89312|0.89335|0.89374|0.89431|0.89505;0.89244|0.89301|0.89340|0.89397|0.89471;0.89176|0.89267|0.89306|0.89363|0.89437;0.89865;3;3;673.29;2025.05.22 11:49
2025.05.22 21:20;Close;10090;AUDCAD_l;Short;m1;Super Minor(25);Downtrend;Neutral (41.7);Normal (10 vs 17 points);No News;2.00|4.00|6.00|8.00|10.00;128.28|256.55|384.83|513.10|641.38;28.62;0.88913|0.88930|0.88964|0.89015|0.89083;0.88903|0.88914|0.88934|0.88963|0.88999;0.88869|0.88897|0.88917|0.88946|0.88982;0.88835|0.88880|0.88900|0.88929|0.88965;0.89185;2;2;191.84;2025.05.22 22:55
2025.05.23 03:59;Close;10091;AUDCAD_l;Short;m1;Minor(47);Downtrend;Neutral (53.8);Normal (8 vs 25 points);No News;2.00|4.00|6.00|8.00|10.00;128.33|256.66|385.00|513.33|641.66;37.59;0.88878|0.88903|0.88953|0.89028|0.89128;0.88870|0.88887|0.88916|0.88958|0.89012;0.88820|0.88862|0.88891|0.88933|0.88987;0.88770|0.88837|0.88866|0.88908|0.88962;0.89278;4;4;831.42;2025.05.23 09:38
2025.05.23 12:51;Close;10092;AUDCAD_l;Short;m1;Minor(46);Uptrend;Overbought (73.9);Normal (10 vs 20 points);No News;2.00|4.00|6.00|8.00|10.00;129.21|258.43|387.64|516.86|646.07;32.15;0.89206|0.89226|0.89266|0.89326|0.89406;0.89196|0.89209|0.89233|0.89266|0.89309;0.89156|0.89189|0.89213|0.89246|0.89289;0.89156|0.89189|0.89213|0.89246|0.89289;0.89526;3;3;330.09;2025.05.23 14:44
2025.05.23 20:43;Close;10093;AUDCAD_l;Short;m1;Super Minor(20);Uptrend;Neutral (59.6);Normal (8 vs 25 points);No News;2.00|4.00|6.00|8.00|10.00;129.93|259.86|389.79|519.72|649.65;37.96;0.89182|0.89207|0.89257|0.89332|0.89432;0.89174|0.89191|0.89220|0.89262|0.89316;0.89124|0.89166|0.89195|0.89237|0.89291;0.89074|0.89141|0.89170|0.89212|0.89266;0.89582;1;1;163.13;2025.05.26 00:46
2025.05.26 01:31;Close;10094;AUDCAD_l;Short;m1;Minor(31);Uptrend;Neutral (60.7);Normal (9 vs 38 points);No News;2.00|4.00|6.00|8.00|10.00;130.06|260.12|390.17|520.23|650.29;52.67;0.89253|0.89291|0.89367|0.89481|0.89633;0.89244|0.89269|0.89314|0.89377|0.89459;0.89168|0.89231|0.89276|0.89339|0.89421;0.89168|0.89231|0.89276|0.89339|0.89421;0.89861;2;2;217.18;2025.05.26 04:00
2025.05.26 05:07;Close;10095;AUDCAD_l;Short;m1;Super Minor(20);Uptrend;Overbought (73.9);Normal (7 vs 47 points);No News;2.00|4.00|6.00|8.00|10.00;130.71|261.42|392.13|522.84|653.55;63.01;0.89473|0.89520|0.89614|0.89755|0.89943;0.89466|0.89497|0.89552|0.89631|0.89732;0.89372|0.89450|0.89505|0.89584|0.89685;0.89372|0.89450|0.89505|0.89584|0.89685;0.90225;1;1;147.45;2025.05.26 06:00
2025.05.26 07:43;Close;10096;AUDCAD_l;Short;m1;Super Minor(22);Uptrend;Neutral (55.6);Normal (9 vs 16 points);No News;2.00|4.00|6.00|8.00|10.00;130.39|260.78|391.16|521.55|651.94;27.87;0.89342|0.89358|0.89390|0.89438|0.89502;0.89333|0.89344|0.89362|0.89389|0.89424;0.89301|0.89328|0.89346|0.89373|0.89408;0.89301|0.89328|0.89346|0.89373|0.89408;0.89598;3;3;227.84;2025.05.26 09:31
2025.05.26 23:46;Close;10097;AUDCAD_l;Short;m1;Mid Major(75);Downtrend;Neutral (44.7);Normal (11 vs 14 points);No News;2.00|4.00|6.00|8.00|10.00;129.75|259.50|389.24|518.99|648.74;25.54;0.89096|0.89110|0.89138|0.89180|0.89236;0.89085|0.89094|0.89111|0.89134|0.89164;0.89057|0.89080|0.89097|0.89120|0.89150;0.89029|0.89066|0.89083|0.89106|0.89136;0.89320;2;2;179.09;2025.05.27 01:02
2025.05.27 04:05;Close;10098;AUDCAD_l;Short;m1;Super Minor(11);Downtrend;Neutral (57.1);Normal (10 vs 28 points);No News;2.00|4.00|6.00|8.00|10.00;129.85|259.71|389.56|519.42|649.27;41.37;0.89109|0.89137|0.89193|0.89277|0.89389;0.89099|0.89118|0.89150|0.89197|0.89258;0.89043|0.89090|0.89122|0.89169|0.89230;0.88987|0.89062|0.89094|0.89141|0.89202;0.89557;2;2;291.22;2025.05.27 04:47
2025.05.27 09:11;Close;10099;AUDCAD_l;Short;m1;Super Minor(10);Downtrend;Neutral (54.8);Normal (9 vs 32 points);No News;2.00|4.00|6.00|8.00|10.00;129.66|259.32|388.98|518.64|648.30;45.84;0.89047|0.89079|0.89143|0.89239|0.89367;0.89038|0.89059|0.89097|0.89150|0.89219;0.88974|0.89027|0.89065|0.89118|0.89187;0.88910|0.88995|0.89033|0.89086|0.89155;0.89559;2;2;321.65;2025.05.27 09:53
2025.05.27 21:09;Close;10100;AUDCAD_l;Short;m1;Super Minor(20);Downtrend;Neutral (59.6);Normal (11 vs 17 points);No News;2.00|4.00|6.00|8.00|10.00;128.86|257.72|386.58|515.44|644.30;28.77;0.88815|0.88832|0.88866|0.88917|0.88985;0.88804|0.88815|0.88835|0.88864|0.88900;0.88770|0.88798|0.88818|0.88847|0.88883;0.88736|0.88781|0.88801|0.88830|0.88866;0.89087;5;6;998.18;2025.05.28 04:55
2025.05.28 09:23;Close;10101;AUDCAD_l;Short;m1;Minor(42);Uptrend;Neutral (53.8);Normal (9 vs 35 points);No News;2.00|4.00|6.00|8.00|10.00;128.67|257.34|386.02|514.69|643.36;48.87;0.89008|0.89043|0.89113|0.89218|0.89358;0.88999|0.89022|0.89063|0.89122|0.89197;0.88929|0.88987|0.89028|0.89087|0.89162;0.88859|0.88952|0.88993|0.89052|0.89127;0.89568;2;2;354.21;2025.05.28 09:57
2025.05.28 11:13;Close;10102;AUDCAD_l;Short;m1;Super Minor(19);Uptrend;Neutral (55.5);Normal (10 vs 27 points);No News;2.00|4.00|6.00|8.00|10.00;128.84|257.68|386.52|515.36|644.20;39.94;0.89034|0.89061|0.89115|0.89196|0.89304;0.89024|0.89042|0.89074|0.89119|0.89177;0.88970|0.89015|0.89047|0.89092|0.89150;0.88970|0.89015|0.89047|0.89092|0.89150;0.89466;2;2;160.64;2025.05.28 13:04
2025.05.28 19:51;Close;10103;AUDCAD_l;Short;m1;Super Minor(28);Downtrend;Neutral (45.5);Normal (10 vs 20 points);No News;2.00|4.00|6.00|8.00|10.00;128.42|256.84|385.27|513.69|642.11;32.05;0.88766|0.88786|0.88826|0.88886|0.88966;0.88756|0.88769|0.88793|0.88826|0.88869;0.88716|0.88749|0.88773|0.88806|0.88849;0.88676|0.88729|0.88753|0.88786|0.88829;0.89086;5;5;1103.82;2025.05.29 04:19
2025.05.29 06:31;Close;10104;AUDCAD_l;Short;m1;Minor(44);Downtrend;Neutral (54.0);Normal (7 vs 32 points);No News;2.00|4.00|6.00|8.00|10.00;128.46|256.92|385.39|513.85|642.31;45.44;0.88925|0.88957|0.89021|0.89117|0.89245;0.88918|0.88939|0.88977|0.89030|0.89099;0.88854|0.88907|0.88945|0.88998|0.89067;0.88854|0.88907|0.88945|0.88998|0.89067;0.89437;3;3;358.63;2025.05.29 10:05
2025.05.29 10:57;Close;10105;AUDCAD_l;Short;m1;Super Minor(15);Uptrend;Neutral (64.3);Normal (9 vs 26 points);No News;2.00|4.00|6.00|8.00|10.00;128.97|257.93|386.90|515.86|644.83;38.82;0.89094|0.89120|0.89172|0.89250|0.89354;0.89085|0.89102|0.89133|0.89176|0.89232;0.89033|0.89076|0.89107|0.89150|0.89206;0.89033|0.89076|0.89107|0.89150|0.89206;0.89510;1;1;92.58;2025.05.29 11:21
2025.05.29 21:04;Close;10106;AUDCAD_l;Short;m1;Super Minor(25);Uptrend;Neutral (53.6);Normal (10 vs 18 points);No News;2.00|4.00|6.00|8.00|10.00;128.98|257.96|386.93|515.91|644.89;29.88;0.89006|0.89024|0.89060|0.89114|0.89186;0.88996|0.89008|0.89029|0.89059|0.89098;0.88960|0.88990|0.89011|0.89041|0.89080;0.88960|0.88990|0.89011|0.89041|0.89080;0.89294;2;2;121.73;2025.05.29 21:24
2025.05.30 03:04;Close;10107;AUDCAD_l;Short;m1;Major(100);Uptrend;Neutral (55.2);Normal (9 vs 27 points);No News;2.00|4.00|6.00|8.00|10.00;128.94|257.88|386.81|515.75|644.69;39.98;0.88996|0.89023|0.89077|0.89158|0.89266;0.88987|0.89005|0.89037|0.89082|0.89140;0.88933|0.88978|0.89010|0.89055|0.89113;0.88933|0.88978|0.89010|0.89055|0.89113;0.89428;2;2;169.45;2025.05.30 03:34
2025.05.30 04:01;Close;10108;AUDCAD_l;Short;m1;Major(88);Uptrend;Neutral (61.9);Normal (6 vs 53 points);No News;2.00|4.00|6.00|8.00|10.00;128.99|257.98|386.97|515.96|644.95;69.14;0.89056|0.89109|0.89215|0.89374|0.89586;0.89050|0.89085|0.89147|0.89236|0.89350;0.88944|0.89032|0.89094|0.89183|0.89297;0.88838|0.88979|0.89041|0.89130|0.89244;0.89904;1;1;315.65;2025.05.30 04:30
2025.05.30 08:04;Close;10109;AUDCAD_l;Short;m1;Minor(34);Downtrend;Neutral (49.4);Normal (10 vs 21 points);No News;2.00|4.00|6.00|8.00|10.00;128.62|257.24|385.87|514.49|643.11;33.21;0.88876|0.88897|0.88939|0.89002|0.89086;0.88866|0.88880|0.88905|0.88940|0.88985;0.88824|0.88859|0.88884|0.88919|0.88964;0.88782|0.88838|0.88863|0.88898|0.88943;0.89212;3;3;451.55;2025.05.30 09:05
2025.05.30 13:30;Close;10110;AUDCAD_l;Short;m1;Super Minor(12);Downtrend;Neutral (48.0);Normal (10 vs 19 points);No News;2.00|4.00|6.00|8.00|10.00;128.45|256.90|385.36|513.81|642.26;30.95;0.88722|0.88741|0.88779|0.88836|0.88912;0.88712|0.88725|0.88747|0.88779|0.88820;0.88674|0.88706|0.88728|0.88760|0.88801;0.88636|0.88687|0.88709|0.88741|0.88782;0.89026;2;2;207.02;2025.05.30 13:58
2025.05.30 17:25;Close;10111;AUDCAD_l;Short;m1;Super Minor(10);Downtrend;Neutral (42.8);Normal (9 vs 40 points);No News;2.00|4.00|6.00|8.00|10.00;128.55|257.11|385.66|514.22|642.77;54.64;0.88552|0.88592|0.88672|0.88792|0.88952;0.88543|0.88570|0.88616|0.88683|0.88770;0.88463|0.88530|0.88576|0.88643|0.88730;0.88383|0.88490|0.88536|0.88603|0.88690;0.89192;1;1;247.17;2025.05.30 19:46
2025.06.02 02:28;Close;10112;AUDCAD_l;Short;m1;Super Minor(20);Downtrend;Neutral (59.8);Normal (11 vs 13 points);No News;2.00|4.00|6.00|8.00|10.00;128.96|257.92|386.87|515.83|644.79;24.34;0.88500|0.88513|0.88539|0.88578|0.88630;0.88489|0.88498|0.88513|0.88535|0.88563;0.88463|0.88485|0.88500|0.88522|0.88550;0.88437|0.88472|0.88487|0.88509|0.88537;0.88708;1;1;94.70;2025.06.02 02:57
2025.06.02 03:03;Close;10113;AUDCAD_l;Short;m1;Minor(44);Downtrend;Neutral (57.9);Normal (10 vs 30 points);No News;2.00|4.00|6.00|8.00|10.00;129.00|257.99|386.99|515.98|644.98;43.55;0.88503|0.88533|0.88593|0.88683|0.88803;0.88493|0.88513|0.88548|0.88598|0.88663;0.88433|0.88483|0.88518|0.88568|0.88633;0.88373|0.88453|0.88488|0.88538|0.88603;0.88983;4;4;1043.46;2025.06.02 06:13
2025.06.02 07:44;Close;10114;AUDCAD_l;Short;m1;Super Minor(13);Downtrend;Neutral (53.7);Normal (11 vs 21 points);No News;2.00|4.00|6.00|8.00|10.00;129.08|258.15|387.23|516.30|645.38;33.41;0.88560|0.88581|0.88623|0.88686|0.88770;0.88549|0.88563|0.88588|0.88623|0.88668;0.88507|0.88542|0.88567|0.88602|0.88647;0.88465|0.88521|0.88546|0.88581|0.88626;0.88896;5;7;1169.01;2025.06.03 09:10
2025.06.04 10:22;Close;10115;AUDCAD_l;Short;m1;Minor(40);Downtrend;Neutral (57.8);Normal (8 vs 26 points);No News;2.00|4.00|6.00|8.00|10.00;129.32|258.64|387.97|517.29|646.61;39.08;0.88702|0.88728|0.88780|0.88858|0.88962;0.88694|0.88711|0.88742|0.88785|0.88841;0.88642|0.88685|0.88716|0.88759|0.88815;0.88590|0.88659|0.88690|0.88733|0.88789;0.89118;2;2;271.14;2025.06.04 10:57
